created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,processed,predicted_label,predicted_probability
Wed Feb 07 02:40:23 +0000 2024,1755058900242739546,"@medioclubID bagusnya kemauan towel kita turutin aja, pecat sty terus ganti pelatih sesuai rekomendasi towel, tapi nanti kalo ternyata timnas mainnya jadi jelek towel dihukum tembak mati sebagai pertanggung jawaban",0,1,1,9,in,1500510214185168899,1754844892126470501,acidredcurrant,https://twitter.com/acidredcurrant/status/1755058900242739546,bagusnya kemauan towel turutin pecat sty ganti pelatih sesuai rekomendasi towel timnas mainnya jelek towel dihukum tembak mati pertanggung,Negatif,[0.99376285]
Wed Feb 07 02:39:24 +0000 2024,1755058650333499433,"@razakasri @medioclubID Lolos 16 besar loh, dan timnas mainnya ga kick and rush terus babak kedua udah ngos ngosan .  Gaada pemain titipan juga, squad termuda pula.  Kalo diliat dari 1 dekade terakhir timnas, nyangka ga bakal lolos 16 besar? Juara AFF aja kagak. Lolos piala asia aja baru setelah 2007.",0,1,0,1,in,2252814103,1754844892126470501,daffaalmatin,https://twitter.com/daffaalmatin/status/1755058650333499433,lolos besar-besar timnas mainnya enggak kick and rush babak ngos ngosan enggak ada pemain titipan squad termuda dekade timnas menyangka enggak lolos besar-besar juara aff kagak lolos piala asia,Negatif,[0.6723513]
Tue Feb 06 21:15:32 +0000 2024,1754977146903425474,@afcasiancup Anjirrr gue kiraa korea bakalan yg juara😭 tpi timnas arab tuh emanggg bagus bgt mainnya,0,0,0,0,in,1289124454275010560,1754913468522889442,imyourchees,https://twitter.com/imyourchees/status/1754977146903425474,anjir gue kiraa korea juara timnas arab emanggg bagus banget mainnya,Positif,[0.8561765]
Tue Feb 06 18:10:28 +0000 2024,1754930575151137113,"@kegblgnunfaedh Serius nanya, kalo mainnya bagus gini ada kemungkinan buat masuk timnas sana gak?",0,1,0,0,in,1390646921438453762,1754791759509586147,0haej,https://twitter.com/0haej/status/1754930575151137113,serius mainnya bagus masuk timnas enggak,Negatif,[0.9280651]
Tue Feb 06 17:06:02 +0000 2024,1754914359128818100,"Timnas Korsel mainnya ga jelas, ga ada variasi serangan. Wajar kalau kalah lawan Jordan.",0,0,0,1,in,1222123416171343879,1754914359128818100,gilaaaangggggg,https://twitter.com/gilaaaangggggg/status/1754914359128818100,timnas korsel mainnya enggak jelas-jelas enggak variasi serangan wajar kalah lawan jordan,Negatif,[0.9895998]
Tue Feb 06 17:03:19 +0000 2024,1754913674341515495,imo jordan ini timnas yg mainnya bener2 konsisten dr awal sih,0,0,0,0,in,1454028378776825858,1754913674341515495,judesfavorite,https://twitter.com/judesfavorite/status/1754913674341515495,imo jordan timnas mainnya konsisten,Negatif,[0.53181064]
Tue Feb 06 16:29:30 +0000 2024,1754905165893644564,@Indostransfer Korsel jelek banget mainnya semenjak awal turnamen beruntung aja bisa sampai semifinal 😆 pantesan timnas sekelas Malaysia bisa nahan imbang mereka,0,0,0,7,in,737108112759361536,1754904632068055314,Orang2anRandom,https://twitter.com/Orang2anRandom/status/1754905165893644564,korsel jelek banget mainnya semenjak turnamen beruntung semifinal pantesan timnas sekelas malaysia menahan imbang,Negatif,[0.9606228]
Tue Feb 06 13:06:28 +0000 2024,1754854071411073479,Sebenernya mega udah terkenal sih di kalangan penikmat voli indo. Tapi mungkin buat orang awam/umum lebih kenal wilda atau nggak yolla yuliana karena lebih sering diundang di acara tv juga. Kalo aku dari dulu emang paling suka mainnya mega ini diantara pemain timnas lainnya,0,0,2,12,in,1546336835089022982,1754854071411073479,dayxriss,https://twitter.com/dayxriss/status/1754854071411073479,mega terkenal kalangan penikmat voli indonesia orang-orang awamumum kenal wilda enggak yolla yuliana diundang acara tv suka mainnya mega pemain timnas,Positif,[0.7574895]
Tue Feb 06 12:57:11 +0000 2024,1754851731777986958,"@karimamrullah82 @ainurohman Mas anda mainnya kurang jauh. Voli itu paling parah dan tertinggal federasinya dibanding PSSI dan PBSI😭. Mana ketumnya boomer antikritik jarang ngirim timnas apalagi putri ke turnamen inter, alasannya ga punya duit mulu!",0,1,1,18,in,1685895682908172288,1754827509995393268,txtfromkirana,https://twitter.com/txtfromkirana/status/1754851731777986958,mas mainnya voli parah tertinggal federasinya dibanding pssi pbsi ketumnya boomer antikritik jarang mengirim timnas putri turnamen inter alasannya enggak duit mulu,Negatif,[0.9815942]
Mon Feb 05 21:57:00 +0000 2024,1754625196026429653,Baru sadar ini mainnya pake stat pemain irl sesuai timnas masing2 dan menang lawan jepang 💀 Jagonya berlipat lipat,0,1,0,0,in,1152013928404144130,1754625196026429653,dipoktaww,https://twitter.com/dipoktaww/status/1754625196026429653,sadar mainnya pakai stat pemain irl sesuai timnas menang lawan jepang jagonya berlipat lipat,Negatif,[0.944714]
Mon Feb 05 21:44:53 +0000 2024,1754622145345278190,"Ya setidaknya bisa cetak 1 gol 👏 Tapi gregetan timnas dalam posisi ketinggalan gamau main pressing kayak lawan Vietnam kemarin Kalo udah posisi kalah ya all out aja, bikin foul terus biar irama mainnya Jepang juga terganggu. Kayak lawan Vietnam kemarin kan bikin banyak foul",0,0,0,0,in,1633942550288424961,1754622145345278190,CourtnayDilley,https://twitter.com/CourtnayDilley/status/1754622145345278190,cetak gol gregetan timnas posisi ketinggalan enggak mau main pressing kayak lawan vietnam kemarin posisi kalah all out foul irama mainnya jepang terganggu kayak lawan vietnam kemarin foul,Negatif,[0.8558121]
Mon Feb 05 21:40:28 +0000 2024,1754621032294432796,"Lolos atau enggak timnas Indo dr fase grup #AFCAsianCup2023 , apresiasi buat pemain, pelatih dan setiap elemen yg mempersiapkan timnas ini. Nggak nyangka aja. Timnas, ranking 140an FIFA, mainnya nggak kayak ‘timnas yg dulu gua tau’. Mental jg keras!! Salut lah!!",0,0,0,0,in,1697560292274614272,1754621032294432796,AnasMohamer,https://twitter.com/AnasMohamer/status/1754621032294432796,lolos enggak timnas indonesia fase grup apresiasi pemain pelatih elemen timnas enggak menyangka timnas ranking an fifa mainnya enggak kayak timnas gua mental keras salut,Negatif,[0.98494923]
Mon Feb 05 18:07:42 +0000 2024,1754567489667969067,"@FaktaSepakbola Kalau kaya gini, Mereka mainnya pakai timnas Indo berarti ya ? Keren amet stats pemainnya kan juga dibawah"" daei negara lain. Apalagi Jepang.""",0,1,0,0,in,1034308064,1754552930618028337,Gieehad,https://twitter.com/Gieehad/status/1754567489667969067,kayak mainnya pakai timnas indonesia keren-keren amet stats pemainnya dibawah daei negara jepang,Positif,[0.96513796]
Mon Feb 05 18:00:09 +0000 2024,1754565588117336477,"@mr_riopermana @roman_paqr @legislatweet Ya elah mainnya kurang jauh, jaman Pak Anies di Jakarta banyak banget perizinan yg diterbitkan untuk rumah ibadah baik gereja, vihara, pura sampai kuil. Timnas jg banyak yg nonis. Dan pendukung Pak Anies yg dilabelin radikal ga ada tuh yg protes. Itu baru namanya toleransi",0,0,0,2,in,1667508186008682497,1754122760757133571,risalahmalam,https://twitter.com/risalahmalam/status/1754565588117336477,riopermana paqr elah mainnya jaman anies jakarta banget perizinan diterbitkan rumah ibadah gereja vihara pura kuil timnas nonis pendukung anies dilabelin radikal enggak protes namanya toleransi,Negatif,[0.9723679]
Mon Feb 05 13:58:35 +0000 2024,1754504796625834323,@Bali_Football habis nonton Piala Asia terus nonton Liga 1 rasanya jeblok bener. Ga yakin bakal bisa melahirkan pemain yg mainnya kayak timnas di Piala Asia kemaren~,0,0,2,1,in,410458639,1754503572384010473,justjall,https://twitter.com/justjall/status/1754504796625834323,football habis menonton piala asia menonton liga jeblok enggak melahirkan pemain mainnya kayak timnas piala asia kemarin,Positif,[0.87096876]
Mon Feb 05 09:06:00 +0000 2024,1754431167418532263,"@yourmaolanaa @noershall @Iniozan9 @idextratime wkwkwk ngeliat ettorito kek mainnya timnas italia jaman 2000an  gol 1, langsung bertahan, ulur waktu😂🤣",0,2,0,2,in,1275668641439154177,1754416889131049123,_kyivv,https://twitter.com/_kyivv/status/1754431167418532263,wkwkwk ettorito kayak mainnya timnas italia jaman an gol langsung bertahan ulur,Negatif,[0.7182673]
Mon Feb 05 07:16:09 +0000 2024,1754403523452916139,@simamaung Abang2an persib geus teu bisa diandelkeun... Dari tahun ke tahun pemain jeung pelatih jempolan datang dan pergi.tapi ya gitu2 aja mainnya... Mungkin manajemen persib ada niatan buat potong generasi kayak timnas atau psm lah di level klub mah.siapa tau bisa berubah...,0,0,0,0,in,1343966214,1754373174731632683,ramdaniirpan1,https://twitter.com/ramdaniirpan1/status/1754403523452916139,abangan persib geus teu diandelkeun tahun-tahun tahun-tahun pemain jeung pelatih jempolan pergitapi mainnya manajemen persib niatan potong generasi kayak timnas psm level klub mahsiapa berubah,Negatif,[0.7885766]
Mon Feb 05 04:56:07 +0000 2024,1754368279651713209,"@CTsubasa_indo Di bagian ini kurang masuk akal, kiper legendaris tapi mainnya di timnas kelompok umur",0,1,0,1,in,2995817532,1754366675233947685,faisaldo29,https://twitter.com/faisaldo29/status/1754368279651713209,indonesia masuk akal kiper legendaris mainnya timnas kelompok umur,Negatif,[0.91468054]
Mon Feb 05 03:59:31 +0000 2024,1754354039335297438,@StatsRawon Bad news buat Persebaya dan Timnas (senior-U23) 😰. Semoga gak parah dan Andhika mainnya lebih tenang lagi,0,1,0,0,in,205130957,1754326877010026544,danirahadean,https://twitter.com/danirahadean/status/1754354039335297438,bad news persebaya timnas senioru semoga enggak parah andhika mainnya tenang,Negatif,[0.6796168]
Mon Feb 05 01:45:13 +0000 2024,1754320238798328217,@idextratime ini mainnya harus pakai timnas masing masing ya?,0,0,0,0,in,1258489782,1754153077735879165,poetradanta,https://twitter.com/poetradanta/status/1754320238798328217,mainnya pakai timnas,Negatif,[0.5695767]
Mon Feb 05 00:51:43 +0000 2024,1754306777976545381,@PKSejahtera Mudah2an timnas dah petain potensi kecurangan di 19 provinsi. Utk capai 50%+1 mungkin mainnya di situ. Bisa jadi penggelembungan or pengurangan suara.,0,0,0,0,in,368283750,1754162868751306862,Har5999,https://twitter.com/Har5999/status/1754306777976545381,mudah-mudahan timnas deh petain potensi kecurangan provinsi capai mainnya situ penggelembungan orang pengurangan suara,Positif,[0.541741]
Sun Feb 04 16:31:34 +0000 2024,1754180909681848488,"@idextratime Mari berandai-andai timnas mainnya di Asian Cup kaya di eAsian Cup. Mungkin belum sekarang, semoga tahun yang akan datang mainnya sekeren ini.   https://t.co/9ZDKGG3dTM",0,0,0,0,in,191370084,1754153077735879165,mr_cordova,https://twitter.com/mr_cordova/status/1754180909681848488,mari berandaiandai timnas mainnya asian cup kayak easian cup belum semoga tahun-tahun mainnya sekeren,Negatif,[0.75009555]
Sun Feb 04 15:43:45 +0000 2024,1754168876471046524,Andai saja timnas indo in real life mainnya kayak di e-football 😄,0,1,0,0,in,868452785221640192,1754168876471046524,alfandiuwu,https://twitter.com/alfandiuwu/status/1754168876471046524,andai timnas indonesia real life mainnya kayak efootball,Negatif,[0.8894058]
Sun Feb 04 15:29:48 +0000 2024,1754165363275940215,Chelsea musim ini tanding sama timnas aja keknya bagusan mainnya timnas.,0,0,0,0,in,550850737,1754165363275940215,pip0024,https://twitter.com/pip0024/status/1754165363275940215,chelsea musim tanding timnas kayaknya bagusan mainnya timnas,Negatif,[0.68718374]
Sun Feb 04 09:43:18 +0000 2024,1754078165402808616,"@idextratime korsel mainnya longball terus, udah kek era kegelapan timnas indo kita lawan siapa dah?",0,1,0,0,in,1575530753160613888,1754073476678459715,AlaikaMuskan,https://twitter.com/AlaikaMuskan/status/1754078165402808616,korsel mainnya longball kayak era kegelapan timnas indonesia lawan deh,Negatif,[0.5927515]
Sun Feb 04 09:42:40 +0000 2024,1754078008036708762,Ga boong ini dejavu kcc taun lalu sama fp yang timnas jordan terus dia di fiba ac mainnya BAGUS BANGET KYK 🤡🤡🤡,0,1,0,1,in,1559881372939866112,1754077276957016340,iceteastea,https://twitter.com/iceteastea/status/1754078008036708762,enggak bohong dejavu kcc fp timnas jordan fiba ac mainnya bagus banget kayak,Positif,[0.6867907]
Sun Feb 04 09:34:45 +0000 2024,1754076015285153857,Edo abis balik dari timnas malah jadi tarkam gini mainnya wkwk,0,0,0,0,in,101258990,1754076015285153857,chadobein,https://twitter.com/chadobein/status/1754076015285153857,edo habis timnas tarkam mainnya wkwk,Negatif,[0.85598683]
Sun Feb 04 09:18:38 +0000 2024,1754071957790990662,"@aunrrahman bener sih, bahkan timnas aja yg peringkat bawah mainnya enak, sistematis banget. terus nonton liga 1 jadi agak gimana gitu",0,0,0,0,in,4214151742,1754057189726273656,Benikurniawan04,https://twitter.com/Benikurniawan04/status/1754071957790990662,timnas peringkat mainnya enak sistematis banget menonton liga,Positif,[0.9027293]
Sun Feb 04 09:18:16 +0000 2024,1754071864849453235,"Belom bisa move on dari permainan timnas kemaren, ini liat persib mainnya kaya apaan anjir😂",0,0,0,0,in,70134400,1754071864849453235,snowflxxe,https://twitter.com/snowflxxe/status/1754071864849453235,belum move on permainan timnas kemarin lihat persib mainnya kayak anjir,Negatif,[0.9312067]
Sun Feb 04 08:56:21 +0000 2024,1754066350040047636,kmrn nonton timnas trus skrg nonton liga 1 meni asa jauh gini mainnya,0,1,0,0,in,380714762,1754066350040047636,ilhamdeer,https://twitter.com/ilhamdeer/status/1754066350040047636,kemarin menonton timnas menonton liga meni asa mainnya,Negatif,[0.9435867]
Sun Feb 04 08:55:51 +0000 2024,1754066224357757197,"@idextratime korsel mainnya longball terus, udah kek era kegelapan timnas indo",0,4,0,65,in,1476520223230492674,1754065767996457325,isaacxqf,https://twitter.com/isaacxqf/status/1754066224357757197,korsel mainnya longball kayak era kegelapan timnas indonesia,Positif,[0.66036695]
Sun Feb 04 08:52:50 +0000 2024,1754065466535153825,"Setelah sekian lama ga nonton liga indo, terus ngebandingin sama permainan Timnas di Asian Cup lngsng mikir Main apaan nih?"" BUSET JAUH BNGT.  Nonton liga indo vibesnya kek nonton fun football, masih ga keliatan profesional²nya. Mainnya kek sesuka pemainnya/ kek ga pake taktik""",0,1,0,0,in,1157139706477338625,1754065466535153825,Osas99136140,https://twitter.com/Osas99136140/status/1754065466535153825,sekian enggak menonton liga indonesia ngebandingin permainan timnas asian cup lngsng mikir main buset banget menonton liga indonesia vibesnya kayak menonton fun football enggak profesionalnya mainnya kayak sesuka pemainnya kayak enggak pakai taktik,Negatif,[0.9885596]
Sun Feb 04 08:37:15 +0000 2024,1754061541903851608,"Lee Soyoung tuh bener bener ya krusial banget buat defensenya jkj. Udah keren, cool, pembawaannya kalem, mainnya bagus semua aspek. Bener bener kesayangan sejuta umat 🙏 Please kmu jgn cidera lagi, mau liat kmu pake baju timnas olimpiade nanti 🫂",0,0,0,1,in,850670918124814336,1754061541903851608,tmlpsfrwl,https://twitter.com/tmlpsfrwl/status/1754061541903851608,lee soyoung krusial banget defensenya jkj keren-keren cool pembawaannya kalem mainnya bagus aspek kesayangan sejuta umat please jangan cidera lihat pakai baju timnas olimpiade,Positif,[0.98518187]
Sun Feb 04 08:32:43 +0000 2024,1754060401334251659,Nonton AFC eASIAN Cup seru banget!! Timnas mainnya jago banget anjg🤩,0,0,0,0,in,1261166190,1754060401334251659,abeuja,https://twitter.com/abeuja/status/1754060401334251659,menonton afc easian cup seru banget timnas mainnya jago banget anjg,Negatif,[0.6956066]
Sun Feb 04 08:27:46 +0000 2024,1754059156167016943,@idextratime bayangin timnas beneran mainnya kyk efootball :(,0,0,0,10,in,3688489158,1754058787881996476,dimastrisngko,https://twitter.com/dimastrisngko/status/1754059156167016943,bayangkan timnas benaran mainnya kayak efootball,Negatif,[0.91809124]
Sun Feb 04 04:50:51 +0000 2024,1754004566415437926,Pengen juga rewards pemain yang lagi perform di liga sekarang seperti @AbramWenas . Kayanya boleh sekali-sekali dikasih kesempatan si TimNas. Biar semakin semangat juga dia mainnya 💪🏽,1,2,3,39,in,28508970,1754004566415437926,RockyPadila,https://twitter.com/RockyPadila/status/1754004566415437926,pengin rewards pemain perform liga kayanya sekalisekali dikasih kesempatan timnas semangat mainnya,Negatif,[0.96091044]
Sun Feb 04 03:31:06 +0000 2024,1753984497736151081,"Gue nonton @Lakers main, udah kayak @unmagnetism nonton timnas main. Kalo pas ditinggal, mainnya bagus, pas lagi ditonton, jelek banget",0,0,0,0,in,92970408,1753984497736151081,Adityaandra11,https://twitter.com/Adityaandra11/status/1753984497736151081,gue menonton main kayak menonton timnas main pas ditinggal mainnya bagus pas ditonton jelek banget,Negatif,[0.506734]
Sat Feb 03 15:17:33 +0000 2024,1753799893490229469,@idextratime @bliblidotcom Orang Indonesia sudah terbiasa lihattimnas tersingkir jadi gk bgtu sakit apa lagi timnas jg mainnya cukup baik lha klo jepang kan harapannya juara mana tersingkir gara2 gol di menit akhir lagi apa gak nyesek tuh,0,0,0,0,in,908148883854733313,1753776356411035753,Putras009,https://twitter.com/Putras009/status/1753799893490229469,orang-orang indonesia terbiasa lihattimnas tersingkir enggak sakit apa-apa timnas mainnya jepang harapannya juara tersingkir gara-gara gol menit apa-apa enggak menyesak,Negatif,[0.98992395]
Sat Feb 03 10:29:03 +0000 2024,1753727291824472070,"@PorosHalangID penyebab ga keliatan sistem mainnya ya grgr pemainnya yg ga mempuni, sama aja kaya timnas STY gabisa mainin sistemnya klo pemainnya kyk lokal2an aja harus dikombinasi sm pemain naturalisasi",0,0,0,0,in,1380972916779610114,1753604773021208682,shandypul,https://twitter.com/shandypul/status/1753727291824472070,penyebab enggak sistem mainnya gara-gara pemainnya enggak mempuni kayak timnas sty enggak bisa mainin sistemnya pemainnya kayak lokalan dikombinasi pemain naturalisasi,Negatif,[0.9864425]
Sat Feb 03 08:50:29 +0000 2024,1753702487008461118,@gilabola_ina Nggaklah. Kl mau ET bisa aja datengin sekelas Jose Mourinho (utk bikin Timnas jd tim yg mainnya pragmatis ala dia).  Sebaiknya jgn ganti² pelatih.,0,0,0,1,in,518091174,1753651007077409042,homeofkhalifah,https://twitter.com/homeofkhalifah/status/1753702487008461118,ina nggaklah et datengin sekelas jose mourinho timnas tim mainnya pragmatis ala jangan ganti pelatih,Negatif,[0.98327065]
