full_text,processed
kuliah UKT dibayarin ortu kendaraan ke kampus dibeliin ortu laptop dikasi ortu dikasi uang makan. pas balik kerumah gadapet ilmu sama sekali grgr sering cabut,kuliah ukt dibayarin orang tua kendaraan kampus dibeliin orang tua laptop dikasi orang tua dikasi uang makan pas kerumah gadapet ilmu gara-gara cabut
Ramai UKT Naik Alhamdulillah Muhammadiyah 'Aisyiyah dengan 172 Perguruan Tinggi dari Jawa - Papua fokus mencerdaskan kehidupan bangsa. Bahkan di UM Maumere kampus membolehkan mahasiswanya bayar dengan hasil buimi. Seperti Pisang cengkeh dan lain sebagainya. Mencerahkan ️ https://t.co/hJlPAJu1px,ramai ukt alhamdulillah muhammadiyah aisyiyah perguruan jawa papua fokus mencerdaskan kehidupan bangsa um maumere kampus membolehkan mahasiswanya bayar hasil buimi pisang cengkeh mencerahkan
Saya lebi percaya Hitler mati di Cisarua daripada UKT mahal spy dosen sejahtera.,lebi percaya hitler mati cisarua ukt mahal dosen sejahtera
Dua tahun ikut kastrat fisip dua tahun juga ikut menyuarakan UKT. Akar masalah terbesarnya salah satunya di perubahan status UI menjadi PTN-BH. Kita demo di rektorat dulu orang atau netizen yang ga relate bilang hedeh mahasiswa UI bisanya rusuh doang demo doang (cont) https://t.co/aazUjgtZdp,tahun-tahun kastrat fisip tahun-tahun menyuarakan ukt akar terbesarnya salah satunya perubahan status ui ptnbh demo rektorat orang-orang netizen enggak relate bilang-bilang hedeh mahasiswa ui bisanya rusuh doang demo doang cont
Kirim Surat Terbuka BEM UNS Solo Desak Nadiem Mundur Jika Tak Bisa Atasi Persoalan UKT https://t.co/j1iHrGixXA #TempoNasional,kirim surat terbuka bem uns solo desak nadiem mundur atasi ukt
Pola lama yang mudah ditebak agar seolah2 tampil sebagai pahlawan Awalnya buat isu kenaikan UKT terus diimplementasikan lalu rakyat protes lalu debat dengan menteri di DPR terus menterinya dipanggil ke Istana. Habis itu bikin pengumuman UKT batal naik Siapa pahlawannya? https://t.co/lQ8YJfnE2c,pola mudah ditebak tampil pahlawan isu kenaikan ukt diimplementasikan rakyat protes debat menteri dpr menterinya dipanggil istana habis pengumuman ukt batal pahlawannya
UKT MAHAL RAKYAT SENGSARA ANGGOTA DPR INI TEGUR NADIEM‼️ https://t.co/cyde8Uc64Z,ukt mahal rakyat sengsara anggota dpr tegur nadiem
Ask! Ini nasib yg udah bayar UKT baru gimana ya https://t.co/83kd1kP1CD,ask nasib bayar ukt
Ugm_fess Ya allah sender bener bener benci banget ama pemerintah kaya bener bener udah dilevel udah gabisa benci karena udah mentok sender gabisa bayangin nanti kalau sender udah jadi ortu dan harus nguliahin anak sender tapi ukt mahal gila gara gara pemerintah cut (cont..) https://t.co/Gk2IzzGBEW,ugmfess allah sender benci banget pemerintah kayak dilevel enggak bisa benci mentok sender enggak bisa bayangkan sender orang tua nguliahin anak-anak sender ukt mahal gila gara-gara gara-gara pemerintah cut cont
Univ top 3 ini bubar ajalah (itb udh duluan masalah ukt bbrp bulan lalu ) https://t.co/6aXdGKVBIT,universitas top bubar ajalah itb duluan ukt
adik adik maba ub sabar yaa kami lagi memperjuangkan untuk penuruan ukt kalian https://t.co/nWd9b4NrAO,adik adik maba ub sabar memperjuangkan penuruan ukt
Permasalahan UKT menjadi isu yang mengiringi mahasiswa di berbagai PTN. Bayaran UKT disebut tinggi dan kampus seperti tutup mata atas kesulitan yang ditimbulkan setelahnya merentang dari finansial sampai mental. Kami ingin meliput problem mengenai UKT dan kami memerlukan https://t.co/R4fBny8rPz,permasalahan ukt isu mengiringi mahasiswa ptn bayaran ukt kampus tutup mata kesulitan ditimbulkan setelahnya merentang finansial mental meliput problem ukt
Jualan kecap. Mahasiswa demo UKT bertahun-tahun aja kagak digubris ini lagi mau digratisin... Kuliah apaan yang mungkin gratis senuanya? Kultum? https://t.co/SyYIHdGXi0,jualan kecap mahasiswa demo ukt bertahuntahun kagak digubris digratisin kuliah gratis senuanya kultum
🇮🇩 tidak akan bisa jadi negara maju jika UKT tidak turun. Jika nanti ada skema student loan student loan tidak akan menyelesaikan masalah namun hanya akan menambah banyak masalah baru dan celah korupsi baru. Solusinya orang tuamu harus kaya atau jangan punya anak sekalian.,tidak negara maju ukt tidak turun skema student loan student loan tidak menyelesaikan menambah celah korupsi solusinya orang-orang tuamu kayak jangan-jangan anak-anak
Harga terbaru buku Tere Liye dijual sesuai logika kapitalis UKT https://t.co/yANGLkutOZ,harga terbaru buku tere liye dijual sesuai logika kapitalis ukt
Mahasiswa Menjerit UKT Mahal Anies Minta Negara Tambah Anggaran Pendidikan Buat Keluarga Menengah https://t.co/BdTAF5jBy3,mahasiswa menjerit ukt mahal anies negara anggaran pendidikan keluarga menengah
Kebiasaan kudu rame dulu https://t.co/nWOPzI0pl7,kebiasaan kudu rame
Hal tergila lo jadi mahasiswa: HUTANG KE BANK 30 JT CICILAN 5 TH DEMI BUAT BAYAR UKT KULIAH Ortu ga tau soal ini sama sekali karena taunya gue kuliah sambil kerja lancar aja. Btw gue udah lulus 2022 Doain cicilan lunas ya tinggal 1 th lagi [cm],tergila lo mahasiswa hutang bank juta cicilan bayar ukt kuliah orang tua enggak taunya gue kuliah kerja lancar btw gue lulus doain cicilan lunas tinggal
eksekutif bukannya sibuk membangun negeri. malah sibuk klarifikasi. si legislatifnya sibuk rapat meregulasi kursi menteri. kampus negeri berbondong² minta mandiri (makan mahasiswa sendiri). S1 UKT tinggi S2 dan S3 biaya mahal sekali.,eksekutif sibuk membangun negeri sibuk klarifikasi legislatifnya sibuk rapat meregulasi kursi menteri kampus negeri berbondong mandiri makan mahasiswa ukt biaya mahal
braw! gemeter... ukt ku turun...... 1 golongan.... padahal kmrn gak ngajuin banding soalnya kata ayah gausah insyaallah ayah bisa bayar. tp pas mau bayar tbtb turun..... makasih ya Allah...... apakah ini hasil dari demo kakak kakak,braw gemeter ukt ku turun golongan kemarin enggak mengajukan banding kata-kata ayah enggak usah insyaallah ayah bayar pas bayar tbtb turun terima kasih allah hasil demo kakak kakak
Jurusan PGSD bayar UKT 45 juta setelah lulus gajinya 250k,jurusan pgsd bayar ukt juta lulus gajinya
 Kami Kemendikbud-Ristek telah mengambil keputusan untuk membatalkan kenaikan UKT di tahun ini kata Nadiem seusai bertemu Jokowi di Istana https://t.co/GE9HpndRLp,kemendikbudristek mengambil keputusan membatalkan kenaikan ukt tahun-tahun kata-kata nadiem bertemu jokowi istana
 Pak TU kampus saya mau apply beasiswa saya kesulitan bayar UKT Minta surat keterangan tidak mampu ke RT ya Baik Pak *** Pak RT saya mau minta surat keterangan tidak mampu Kamu bukannya anaknya Pak Solihin? Iya Pak Wah tapi dari data penghasilan beliau saya,kampus apply beasiswa kesulitan bayar ukt surat keterangan tidak surat keterangan tidak anaknya solihin iya data penghasilan beliau
 guys bantu up dong ada ptn ngasi ukt dua digit padahal jalur snbp dan ga sesuai sama modul ukt yg uda disebar dan ga ada konfirmasi apapun. inisial almet kuning kecamatan https://t.co/SpLGCr2uUt,guys bantu up ptn mengasih ukt digit jalur snbp enggak sesuai modul ukt disebar enggak konfirmasi apapun inisial almet kuning kecamatan
Keciduk gaes ! Mendikbud asyik ngemil padahal lagi panas - panasnya rapat tentang ukt yang meroket hingga di luar nalar https://t.co/aoBd2Zbscw,keciduk gaes mendikbud asyik ngemil panas panasnya rapat ukt meroket nalar
Tolong bantu UP guyss di SALAH 1 KAMPUS TOP 3 byk mahasiswanya susah utk melunasi tunggakan UKT. MIRISNYA si rektor yg lg jabat skrg ini dimintain solusi mlh nyuruh mahasiswanya utk CUTI atau PINJOL buat ngelunasin. BENAR-BENAR GAADA EMPATI! https://t.co/IiuT8jvdL6,tolong bantu up guyss salah kampus top mahasiswanya susah melunasi tunggakan ukt mirisnya rektor jabat dimintain solusi nyuruh mahasiswanya cuti pinjol ngelunasin benarbenar enggak ada empati
UKT Naik 5 Kali Lipat Mahasiswa Unsoed Demo hingga Ricuh https://t.co/hWlY8XJUkz,ukt kali lipat mahasiswa unsoed demo ricuh
UKT meroket naik Apalagi Fakultas kedokteran.. Ngga naik aja dah muahaaal.. Nanti siapa yg jadi dokter di Indonesia ? Tenang sudah disediain dokter-dokter asing Kalian cukup tamat SMA aja.. Kuliah hanya kebutuhan tersier Miskin ngotot kuliah ? Ambil Pinjol sana.. Btw https://t.co/UHNbA4L4np,ukt meroket fakultas kedokteran enggak deh muahaaal dokter indonesia tenang disediain dokterdokter asing tamat kuliah kebutuhan tersier miskin ngotot kuliah ambil pinjol btw
Kabinet Indonesia Tolol! UKT mahal baru wacana akan dievaluasi. Keburu tolol semua Rakyat Indonesia. Kenapa tidak langsung stop aja dan batalkan permendikbud nomor 2/2024 yang kasih ruang bagi kampus untuk memasang harga UKT mahal? #CopotDanGantiNadiem #CopotDanGantiNadiem https://t.co/ZY9IWgs5bB,kabinet indonesia tolol ukt mahal wacana dievaluasi keburu tolol rakyat indonesia tidak langsung stop batalkan permendikbud nomor kasih ruang kampus memasang harga ukt mahal
Diawali dari berita 9 9 juta Gen Z nganggur bakal ada 12 juta lapangan kerja baru tapi 2030 sampe Wamenkeu yg malah musingin penerimaan pajak negara alih-alih penghidupan rakyat. Belum lagi Gen Z &amp; ortunya dihadapkan dengan masalah UKT yang mengorgil https://t.co/zE9FAz5uh0,diawali berita juta gen nganggur juta lapangan kerja wamenkeu musingin penerimaan pajak negara alihalih penghidupan rakyat belum gen orang tuanya dihadapkan ukt mengorgil
Pantas UKT naik serempak ada Student loan ya ? Punya siapa ini ? Harusnya bukan pinjaman solusinya tapi UKT turunkan Mau apa bentuknya pasti cari untung juga ini... Harusnya terutama turunkan gaji pejabat yg selama ini ngga juga kasih solusi untuk rakyat malah membuat,ukt serempak student loan bukan pinjaman solusinya ukt turunkan apa-apa bentuknya cari untung turunkan gaji pejabat enggak kasih solusi rakyat
Open B*O B0t1 itb! Mulus blm pernah ngapa-ngapain. Bisa COD 12.5 juta BU buat bayar UKT,open bo itb mulus belum ngapangapain cod juta bu bayar ukt
sedih liat tahun ini kuliah makin susah apalagi buat kelas menengah yang maju kena mundur kena. middle class tuh ngajuin kipk gabisa tapi buat bayar ukt yang sekarang ngelonjak bgt juga ngos ngos an ditambah 2 univ yang gada IPI tiba tiba tahun ini ada IPI :(,sedih lihat tahun-tahun kuliah susah kelas menengah maju kena mundur kena middle class mengajukan kipk enggak bisa bayar ukt ngelonjak banget ngos ngos an ditambah universitas enggak ada ipi tahun-tahun ipi
UKT mahal generasi emas jadi cemas kuliah hanya untuk anak pejabat? https://t.co/YN2S5YNFVL,ukt mahal generasi emas cemas kuliah anak-anak pejabat
Mahasiswa UNS Ngadu ke Komisi X DPR soal Kenaikan UKT: Hari Ini Diperdagangkan Semua https://t.co/4qdbo3mOYQ,mahasiswa uns mengadu komisi dpr kenaikan ukt diperdagangkan
Terima kasih netizen ️️ Kami Kemendikbud-Ristek telah mengambil keputusan untuk membatalkan kenaikan UKT di tahun ini. Dan kami akan me-reevaluasi semua permintaan peningkatan UKT dari PTN ujar Nadiem usai dipanggil Presiden Joko Widodo di Istana Kepresidenan Jakarta https://t.co/0YceemwCx3,terima kasih netizen kemendikbudristek mengambil keputusan membatalkan kenaikan ukt tahun-tahun mereevaluasi permintaan peningkatan ukt ptn nadiem dipanggil presiden joko widodo istana kepresidenan jakarta
braw! Naik naik UKT naik tinggi tinggi sekali #.TurunkanUKTUB https://t.co/8QNo7TGBwx,braw ukt turunkanuktub
?????? Sehat lu???? Gimana bisa UKT naik gak berdampak sama masyarakat miskin???? waktu UKT belom naik aja situasinya begini. Bayangin kalo UKT naik berapa banyak masyarakat miskin gak bisa kuliah? https://t.co/OiN2Dd3fAE,sehat lu ukt enggak berdampak masyarakat miskin ukt belum situasinya bayangkan ukt masyarakat miskin enggak kuliah
MojokCo @mojokdotco: Saat UKT PTN Semakin Mahal Kampus Muhammadiyah di Maumere Justru Bolehkan Mahasiswa Miskin Bayar Kuliah Pakai Pisang Kelapa sampai Ikan Laut https://t.co/cp4GAQmsnT https://t.co/xx9MQPdJdQ,mojokco ukt ptn mahal kampus muhammadiyah maumere bolehkan mahasiswa miskin bayar kuliah pakai pisang kelapa ikan laut
RASAKAN DIAMMU SELAMA INI WAHAI ADIK-ADIK MAHASISWA... UKT NAIK TINGGI MAHASISWA AKAN DEMO BESAR-BESARAN DAN SEGEL KANTOR KEMENDIKBUD RI... #CopotDanGantiNadiem #CopotDanGantiNadiem 🆘🆗 https://t.co/Uoh4NaGwhq,rasakan diammu adikadik mahasiswa ukt mahasiswa demo besarbesaran segel kantor kemendikbud ri
Anies Soal Kisruh UKT Mahal: Negara Harus Alokasikan Anggaran Lebih Banyak https://t.co/sa7aAPSxI1 #TempoNasional,anies kisruh ukt mahal negara alokasikan anggaran
FIX ini publik lg digocek oleh Squad Gorong-gorong. Cuman ad statemen yg bilang UKT ga jadi naik. Tapi ga ad pembatalan atas IPI (Iuran Pengembangan Institusi) yg jg destruktif. Bahkan Permendikbud No.2 Thn 2024 ga dicabut samsek. Ini mah utk membunuh momentum protes publik aj...,fix publik digocek squad goronggorong cuman statemen bilang-bilang ukt enggak enggak pembatalan ipi iuran pengembangan institusi destruktif permendikbud no enggak dicabut samsek mah membunuh momentum protes publik
Bacod loe Nadiem! Loe sih kaya raya ga mslh UKT mahal lah klo rakyat. Enak aja loe ngomong! https://t.co/s7ulcunx8t,bacod lo nadiem lo kayak raya enggak ukt mahal rakyat enak lo mengomong
KALAU saja bapak ini kemarin terpilih jadi Presiden maka beliau akan berpesan: Kepada seluruh universitas jgn pernah membuat kebijakan yg memberatkan mahasiswa trmasuk menaikan UKT maka tunggu kebijakan yg akan saya ambil setelah pelantikan. Tapi jalan lain yg kalian pilih. https://t.co/Cv1Aq7xINq,kemarin terpilih presiden beliau berpesan universitas jangan kebijakan memberatkan mahasiswa menaikan ukt tunggu kebijakan ambil pelantikan jalan pilih
Sudah capek-capek belain bahwa UKT sekarang itu masih rasional karena ada golongannya eh Prabowo nya malah ikutan kritik UKT yg kemahalan itu dan bilang malah seharusnya bisa gratis. ,capekcapek membela-bela ukt rasional golongannya eh prabowo ikutan kritik ukt kemahalan bilang-bilang gratis
dibalik mahasiswa bidik misi yang pake iphone 6 dan foya foya glamour macam pantek ada mahasiswa lainnya yang mau bayar ukt saja harus menangis darah dan bercucur keringat,dibalik mahasiswa bidik misi pakai iphone foya foya glamour pantek mahasiswa bayar ukt menangis darah bercucur keringat
Ini dia hasil kunjungan kegelapan kami hari ini dari kampus Mas Gibran. Yang berbahaya dari meningkatnya UKT adalah menurunnya IPK Wapres https://t.co/wQprjAsOMc,hasil kunjungan kegelapan kampus mas gibran berbahaya meningkatnya ukt menurunnya ipk wapres
Korban pinjol terbanyak adalah Guru UKT naik gila2an 10 juta GenZ nganggur Bawahannya blunder bilang kuliah itu kebutuhan tersier Kicep aja belakangan.... Menurut Manteman ni sosok menteri yang becus kerja apa enggak? https://t.co/5GKixqQkcx,korban pinjol guru ukt gilaan juta genz nganggur bawahannya blunder bilang-bilang kuliah kebutuhan tersier kicep manteman sosok menteri becus kerja apa-apa enggak
Lah? Terus? Maksud lohh? Gimana sih? ‍️ https://t.co/Zv4UbsQdTW https://t.co/nk3AvguvFd,maksud
Menyala pakde Jokowi Bilang Kenaikan UKT Kemungkinan Dimulai Tahun Depan https://t.co/nsciPNO9yT,menyala pakde jokowi bilang-bilang kenaikan ukt tahun-tahun
Kabarnya emang sengaja naikin UKT tinggi banget ... Agar setelah pelantikan baru UKT diturunkan demi untuk pencitraan Bisa begituh??? https://t.co/GtW8d1ocwa,kabarnya sengaja naikin ukt banget pelantikan ukt diturunkan pencitraan begituh
Nih yang lagi rame. Belum selesai jadi bahan obrolan soal bayar UKT pake pinjol. Eh sekarang udah naik lagi aja uang kuliahnya. Padahal lagi butuh banyak lulusan sarjana. Oiya lupa kan pendidikan tinggi kebutuhan tersier bukan sih? | Narasi Daily https://t.co/QqBpm3Dg8I,rame belum selesai bahan obrolan bayar ukt pakai pinjol eh uang kuliahnya butuh lulusan sarjana oiya lupa pendidikan kebutuhan tersier bukan narasi daily
Buat Pak Nadiem selaku MENDIKBUD ini Komentar saya adalah yg di benahi ITU SISTEM PENENTUAN GRADE UKT nya dulu Pak Bukan langsung di naikin nominalnya. dan Jangan langsung ganti warna daun tapi rapi kan dulu akarnya !!!! https://t.co/AMMxezNQe9,nadiem mendikbud komentar benahi sistem penentuan grade ukt bukan langsung naikin nominalnya jangan-jangan langsung ganti warna daun rapi akarnya
(( janji )) catet yaaa ini https://t.co/l09kTmHUlS,janji catet
Braw! Semangat dan terima kasih banyak untuk kaka kaka yang memperjuangkan ukt kita para maba semoga semua usaha kita tidak sia sia! #.turunkanUKTUB https://t.co/T9PaXrDgHx,braw semangat terima kasih kakak kakak memperjuangkan ukt maba semoga usaha tidak sia sia turunkanuktub
Masalah orang-orang sekarang 1) Rumah gak bisa terbeli 2) Harga kebutuhan pokok mahal 3) Upah pekerja gak layak 4) Uang sekolah anak gak ngotak 5) UKT kuliah kalau gak dapet beasiswa harus pinjol. Solusi yang ditawarkan sekarang: 1) Kan rumah bisa sewa atau numpang ortu 2),orangorang rumah enggak terbeli harga kebutuhan pokok mahal upah pekerja enggak layak uang sekolah anak-anak enggak ngotak ukt kuliah enggak beasiswa pinjol solusi ditawarkan rumah sewa numpang orang tua
Akhirnya di batalkan juga ! Nadiem Makarim akhirnya membatalkan UKT ! No viral no justice !!! https://t.co/H2LEZHw3d7,batalkan nadiem makarim membatalkan ukt no viral no justice
kalau tidak salah saat belajar bahasa indonesia dulu kalimat ini artinya: saat ini ada (malah banyak) mahasiswa yang gagal kuliah karena UKT. benar begitu? https://t.co/nP0MmVzqZV,tidak salah belajar bahasa indonesia kalimat mahasiswa gagal kuliah ukt benar-benar
Pemerintah akhirnya membatalkan kenaikan UKT tahun ini setelah mendapatkan banyak protes dari masyarakat. https://t.co/oZqyeuqSmw,pemerintah membatalkan kenaikan ukt tahun-tahun protes masyarakat
UKT mahal: silahkan nikmati kelas mekanika fluida untuk mahasiswa teknik gratis https://t.co/skxY1ZRVQ7 Saya mengajak para pengajar untuk turut membuat kelas gratis sebagai alternatif pendidikan formal; agar jangan sampai mobilitas sosial terhambat uang kuliah.,ukt mahal silakan nikmati kelas mekanika fluida mahasiswa teknik gratis mengajak pengajar kelas gratis alternatif pendidikan formal jangan-jangan mobilitas sosial terhambat uang kuliah
