text,label,processed
wah si AHY 70% sentimennya negatif. Wkwkwk.<FACE WITH STUCK-OUT TOUNGES>,negative,"['ahy', 'sentimennya', 'negatif', 'wkwkwkface', 'with', 'stuckout', 'tounges']"
Senjata makan tuan aka karma @Beritasatu: #PopulerB1 2: Kicauan Negatif SBY Diyakini Pengaruhi Elektabilitas AHY <FACE WITH STUCK-OUT TOUNGES>,negative,"['senjata', 'makan', 'tuan', 'aka', 'karma', 'kicauan', 'negatif', 'surabaya', 'diyakini', 'pengaruhi', 'elektabilitas', 'ahy', 'face', 'with', 'stuckout', 'tounges']"
#AHY AniesHilangYa.. #AhokDjarotDiRosi. <Grimacing Face> <Grimacing Face> @KompasTV @Rosianna766Hi @SittaYohag @gunawanahokers @gUNJKT_ @PartaiSocmed @ulinyusron,negative,"['anieshilangya', 'grimacing', 'face', 'grimacing', 'face']"
#AHY Anies Hilang Ya di debat @KompasTV #ahokdjarotdirosi <Grimacing Face> <Grimacing Face> @Takviri @WahhabiCC @embah72 @gerilyapolitik @cagubnyinyir @kangdede78,negative,"['anies', 'hilang', 'debat', 'grimacing', 'face', 'grimacing', 'face']"
2.mesti nyuruh mantan pemilih #AHY-#Sylvi buat pilih paslon #Anies-#Sandi !!! <Face With Open Mouth> <THUMBS UP> <OK HAND> <FOLDED HANDS> <Thinking Face> <Smiling Face With Sunglasses> https://twitter.com/RestySeterah/status,negative,"['mesti', 'nyuruh', 'mantan', 'pemilih', 'pilih', 'paslon', 'face', 'with', 'open', 'mouth', 'thumbs', 'up', 'ok', 'hand', 'folded', 'hands', 'thinking', 'face', 'smiling', 'face', 'with', 'sunglasses']"
"1.Kenape kagak dilawan ama pasangan #AHY-#DickyChandra buat Pilgub Jabar ??? Cuma Demokrat emang hrs tegas dulu buat Pilgub DKI, <Thinking Face> <Thinking Face> <Thinking Face>",negative,"['kagak', 'dilawan', 'pasangan', 'pilgub', 'jabar', 'demokrat', 'pilgub', 'dki', 'thinking', 'face', 'thinking', 'face', 'thinking', 'face']"
Gara2 kemaren #AHY pake seragam hitam2 ??? <Thinking Face> <Thinking Face> <Thinking Face> <Smiling Face With Open Mouth & Closed Eyes> <Smiling Face With Sunglasses> https://twitter.com/NetizenTofa/status/841350678345736192 …,negative,"['gara-gara', 'kemarin', 'pakai', 'seragam', 'hitam', 'thinking', 'face', 'thinking', 'face', 'thinking', 'face', 'smiling', 'face', 'with', 'open', 'mouth', 'closed', 'eyes', 'smiling', 'face', 'with', 'sunglasses']"
ya pastilah #FPI kan tidak suka sama Ahok jadi pas #AHY udah kalah otomatis dukungannya lari ke mas #Anisa AniesSandi <Grimacing Face>,negative,"['tidak', 'suka', 'ahok', 'pas', 'kalah', 'otomatis', 'dukungannya', 'lari', 'mas', 'aniessandi', 'grimacing', 'face']"
@ZaraZettiraZZ @NetizenTofa @ndoro__putri ada ahoker masih ngebully program #AHY <FACE WITH TEARS OF JOY> <FACE WITH TEARS OF JOY> <FACE WITH TEARS OF JOY>,negative,"['putri', 'ahoker', 'ngebully', 'program', 'face', 'with', 'tears', 'of', 'joy', 'face', 'with', 'tears', 'of', 'joy', 'face', 'with', 'tears', 'of', 'joy']"
Kirim ke aku saja Kaosnya... #AHY sejati <Smiling Face With Smiling Eyes> <Smiling Face With Smiling Eyes> <Smiling Face With Smiling Eyes>,negative,"['kirim', 'kaosnya', 'sejati', 'smiling', 'face', 'with', 'smiling', 'eyes', 'smiling', 'face', 'with', 'smiling', 'eyes', 'smiling', 'face', 'with', 'smiling', 'eyes']"
#ahy <Frowning Face>,negative,"['frowning', 'face']"
"#AHY,humor,lagu, Kisah Sedih AHY di Balik Lagu Jatuh Bangun  <Frowning Face> <Frowning Face>",negative,"['humorlagu', 'kisah', 'sedih', 'ahy', 'lagu', 'jatuh', 'bangun', 'frowning', 'face', 'frowning', 'face']"
"#AHY,Cuitan Hati SBY,Cuitan SBY, jokowi, mantan, mantan terindah,Pilgub DKI 2017  <Tongue> <Tongue>",negative,"['cuitan', 'hati-hati', 'sbycuitan', 'surabaya', 'jokowi', 'mantan', 'mantan', 'terindahpilgub', 'dki', 'tongue', 'tongue']"
"Owalah, kasihan kamu, Dik. Semoga kamu tidak jadi orang miskin, ya. Aamiin <THUMBS UP>  #AHY selalu dihati  <Tongue> ",negative,"['owalah', 'kasihan', 'dik', 'semoga', 'tidak', 'orang-orang', 'miskin', 'amin', 'thumbs', 'up', 'dihati', 'tongue']"
Aku bangga jadi anak memo.  <Tongue>   <Face With Stuck-Out Tongue & Closed Eyes>  <FACE WITH TEARS OF JOY>    #AHY #moshing,negative,"['bangga', 'anak-anak', 'memo', 'tongue', 'face', 'with', 'stuckout', 'tongue', 'closed', 'eyes', 'face', 'with', 'tears', 'of', 'joy']"
Pendukung #AHY sulit melupakan bully2 seperti ini <Thumbs Down>,negative,"['pendukung', 'sulit', 'melupakan', 'bully', 'thumbs', 'down']"
"Versi #3 video #AHYANGaruk2Kepala terlihat bingung bicara banjir, kota apung  <Face With Stuck-Out Tongue & Closed Eyes>  di atas, permukaan tanah dan air, bikin bengong <Smiling Face With Open Mouth & Closed Eyes>",negative,"['versi', 'video', 'bingung', 'bicara', 'banjir', 'kota', 'apung', 'face', 'with', 'stuckout', 'tongue', 'closed', 'eyes', 'permukaan', 'tanah', 'air', 'bengong', 'smiling', 'face', 'with', 'open', 'mouth', 'closed', 'eyes']"
Ahokers mendadak #AHY ?? Gak salah tuh?? Sesuatu banget !!  <Face With Stuck-Out Tongue & Closed Eyes> <Face With Stuck-Out Tongue & Closed Eyes> <Face With Stuck-Out Tongue & Closed Eyes> <Face With Stuck-Out Tongue & Closed Eyes> <Face With Stuck-Out Tongue & Closed Eyes>,negative,"['ahokers', 'mendadak', 'enggak', 'salah', 'banget', 'face', 'with', 'stuckout', 'tongue', 'closed', 'eyes', 'face', 'with', 'stuckout', 'tongue', 'closed', 'eyes', 'face', 'with', 'stuckout', 'tongue', 'closed', 'eyes', 'face', 'with', 'stuckout', 'tongue', 'closed', 'eyes', 'face', 'with', 'stuckout', 'tongue', 'closed', 'eyes']"
HOAX kok tidakada habis2nya...  Foto 4 hari sebelum pencoblosan...fotonya tidak HOAX.. tulisanya penuh dusta! <Angry Face>,negative,"['hoax', 'tidakada', 'habisnya', 'foto-foto', 'pencoblosanfotonya', 'tidak', 'hoax', 'tulisanya', 'penuh', 'dusta', 'angry', 'face']"
Deklarasi ini sepihak. Tanpa konsultasi dan persetujuan AHY.,negative,"['deklarasi', 'konsultasi', 'persetujuan', 'ahy']"
@Syahrir_Lantoni sudah kena telikung sekarang nama #AHY dibajak pula? <Face With Stuck-Out Tongue & Closed Eyes>,negative,"['lantoni', 'kena', 'telikung', 'nama-nama', 'dibajak', 'face', 'with', 'stuckout', 'tongue', 'closed', 'eyes']"
"Meski saya tak pilih #AHY, kok rasanya mules ya dengan kontestasi politik putaran 2 #politikpalsu cuih  <Pig Nose> <Pig Nose>",negative,"['pilih', 'mules', 'kontestasi', 'politik', 'putaran', 'cuih', 'pig', 'nose', 'pig', 'nose']"
"Pak @SBYudhoyono jangan biarkan pengorbanan dan perjuangan #AHY , Kita #Lawan Rezim Koplak ini ! #nunggu komando.  <Fire>  <Fire>",negative,"['jangan-jangan', 'biarkan', 'pengorbanan', 'perjuangan', 'rezim', 'kocak', 'komando', 'fire', 'fire']"
Jadi gak sampai hati ketika mencermatinya ! Mungkin ada penyusup masuk tidak terpantau <Person Bowing> oleh team #AHY,negative,"['enggak', 'hati-hati', 'mencermatinya', 'penyusup', 'masuk', 'tidak', 'terpantau', 'person', 'bowing', 'team']"
Ayo pendukung AHY Dukung penggembosmu <Tongue> <Fire> <Fire>,negative,"['ayo', 'pendukung', 'ahy', 'dukung', 'penggembosmu', 'tongue', 'fire', 'fire']"
Suara #ahy bakal direbuntukan. Apakah pak @basuki_btp mau melanjuntukan program yang di usung pak @AgusYudhoyono sepertinya tidak .  <Expressionless Face>,negative,"['suara', 'direbuntukan', 'btp', 'melanjuntukan', 'program', 'usung', 'tidak', 'expressionless', 'face']"
@SBYudhoyono tweet anda yang justru kontraproduktif terhadap #AHY pak. <Zipper-Mouth Face> <Zipper-Mouth Face> <Zipper-Mouth Face>,negative,"['tweet', 'kontraproduktif', 'zippermouth', 'face', 'zippermouth', 'face', 'zippermouth', 'face']"
#AHY #SBY #Jakarta #Jatim #Jabar #Presiden #NgopiSore Mau ke Mana AHY Setelah Nyungsep di Jakarta? @tribunmedan,negative,"['ahy', 'nyungsep', 'jakarta']"
"Suara #AHY rusak gara-gara nyanyian si AA PeKa ini, moga SBY bisa bikin dia jeblos penjara sampai pupus disana !!! #GueGeram  <Face With Steam From Nose>",negative,"['suara', 'rusak', 'garagara', 'nyanyian', 'aa', 'peka', 'moga', 'surabaya', 'jeblos', 'penjara', 'pupus', 'disana', 'face', 'with', 'steam', 'from', 'nose']"
"awas banyak mendadak baik, metamorfosis dari kecebong brubah jd anjing penjilat #AHY & #AniesSandi  <OK HAND> <Clapping Hands>",negative,"['awas', 'mendadak', 'metamorfosis', 'kecebong', 'berubah', 'anjing', 'penjilat', 'ok', 'hand', 'clapping', 'hands']"
Sekarang tinggal tunggu sikap #AHY terhadap manuver agus   <Clapping Hands>  <Face With Cold Sweat> <Face With Cold Sweat>,negative,"['tinggal', 'tunggu', 'sikap-sikap', 'manuver', 'agus', 'clapping', 'hands', 'face', 'with', 'cold', 'sweat', 'face', 'with', 'cold', 'sweat']"
Doa ku.. Semoga suaranya mas Agus-Sylvi beneran ke #Badja #PilkadaDKI2017 yakin kan mas Agus.. Aku pada mu..,positive,"['doa', 'ku', 'semoga', 'suaranya', 'mas', 'agussylvi', 'benaran', 'mas', 'agus', 'mu']"
"Terima kasih mas @AgusYudhoyono, karenamu anak muda telah berani menyuarakan perubahan. Kami tetap bersamamu #YNWA",positive,"['terima', 'kasih', 'mas', 'karenamu', 'anak-anak', 'muda', 'berani', 'menyuarakan', 'perubahan', 'bersamamu']"
KETEMU DI ISTIQLAL Bangga Pernah Jadi Bagian Dari @AgusYudhoyono dan @sylviana_murni @ZaraZettiraZr @AhyCenter @SohibAHY,positive,"['ketemu', 'istiqlal', 'bangga', 'murni']"
"Tersingkir dari kancah pilkada DKI, rupanya ada cara lain untuk mengangkat seseorang #AHY Mendunia",positive,"['tersingkir', 'kancah', 'pilkada', 'dki', 'mengangkat', 'mendunia']"
"Dalam Pilkada DKI, AHY juga mampu menunjukkan kualitasnya sebagai seorang pemimpin muda yang berjiwa ksatria. (AHY mendunia)",positive,"['pilkada', 'dki', 'ahy', 'kualitasnya', 'pemimpin', 'muda', 'berjiwa', 'ksatria', 'ahy', 'mendunia']"
usai pilkada DKI AHY keliling Nusantara merajut Persatuan #Indonesia bukan cuma Jakarta!,positive,"['pilkada', 'dki', 'ahy', 'keliling', 'nusantara', 'merajut', 'persatuan', 'bukan', 'jakarta']"
"(12) AHY justru menitipkan pentingnya menjaga pluralisme, kebangsaan dan kesatuan dalam persaingan Pilkada. Persatuan lebih penting.",positive,"['ahy', 'menitipkan', 'menjaga', 'pluralisme', 'kebangsaan', 'kesatuan', 'persaingan', 'pilkada', 'persatuan']"
AHY memang kalah di pilkada tetapi MENANG di hati rakyat.,positive,"['ahy', 'kalah', 'pilkada', 'menang', 'hati-hati', 'rakyat']"
Dari pada pendukung Ahok berantem terus. Mending kaya pendukung AHY membuat kopdar biar makin luas siapa tau jadi calon lagi,positive,"['pendukung', 'ahok', 'berantem', 'mending', 'kayak', 'pendukung', 'ahy', 'kopdar', 'luas', 'calon']"
"Menurut AHY, Pilkada DKI memberi hikmah, pelajaran, ujian dan tantangan yang dapat ia ambil. Semua itu dapat mematangkan karakternya#AIMAN",positive,"['ahy', 'pilkada', 'dki', 'hikmah', 'pelajaran', 'ujian', 'tantangan', 'ambil', 'mematangkan', 'karakternya']"
"@AgusYudhoyono Semangat terus Pak AHY, faktor kekalahan pada pilkada waktu kemarin itu adalah wakil Pak AHY, nanti maju lagi, insyaAlloh.",positive,"['semangat', 'ahy', 'faktor', 'kekalahan', 'pilkada', 'kemarin', 'wakil', 'ahy', 'maju', 'insyaalloh']"
"kalau dilihat upaya Demokrat mengenalkan AHY cukup berhasil di Pilkada Jakarta, dan sekarang AHY sudah mulai blusukan ke seluruh Indonesia",positive,"['upaya', 'demokrat', 'mengenalkan', 'ahy', 'berhasil', 'pilkada', 'jakarta', 'ahy', 'blusukan', 'indonesia']"
"@AHY prinsip kepemimpinan, memenangkan sebuah Pilkada, belajar terus dan sangat dinamis. @hildathawilla @Panti_silaban",positive,"['prinsip', 'kepemimpinan', 'memenangkan', 'pilkada', 'belajar', 'dinamis', 'silaban']"
"Pilihan warga jkt Mayoritas bukan pada ahok, tapi calon selain ahok, terbukti di dua putaran pilkada dki. Mayoritas memilih AHY dan Anies",positive,"['pilihan', 'warga', 'jakarta', 'mayoritas', 'bukan', 'ahok', 'calon', 'ahok', 'terbukti', 'putaran', 'pilkada', 'dki', 'mayoritas', 'memilih', 'ahy', 'anies']"
"Lewat Akun Instagram, AHY Ucapkan Selamat Kepada Paslon Pemenang Pilkada DKI Jakarta",positive,"['akun', 'instagram', 'ahy', 'ucapkan', 'selamat', 'paslon', 'pemenang', 'pilkada', 'dki', 'jakarta']"
Menyeberangi Selat Malaka. Aiman KompasTV yang mendapat kesempatan pertama mewawancarai AHY usai Pilkada DKI @Rosianna766Hi,positive,"['menyeberangi', 'selat', 'malaka', 'aiman', 'kompastv', 'kesempatan', 'mewawancarai', 'ahy', 'pilkada', 'dki']"
AHY Sebut Pilkada DKI Berjalan Bermartabat,positive,"['ahy', 'pilkada', 'dki', 'berjalan', 'bermartabat']"
"Salam kagum buat AHY. Masih muda, berani pensiun dini, berani menantang ahok di pilkada, disaat semua pada takut, termasuk @ridwankamil",positive,"['salam', 'kagum', 'ahy', 'muda', 'berani', 'pensiun', 'berani', 'menantang', 'ahok', 'pilkada', 'disaat', 'takut']"
Pilkada DKI berdoa AHY menang. Mudah-mudahan Anies Sandi yang menang.,positive,"['pilkada', 'dki', 'berdoa', 'ahy', 'menang', 'mudahmudahan', 'anies', 'sandi', 'menang']"
"soal mental kalah Pilkada, Indonesia harus berguru pada sosok AHY.",positive,"['mental', 'kalah', 'pilkada', 'indonesia', 'berguru', 'sosok', 'ahy']"
"LSI telah membuktikan kejujuran surveynya pada pilkada DKI tahap1- ahokdjarot disurvey langsung kalah dan Ahy menang 1 putaran,",positive,"['lsi', 'membuktikan', 'kejujuran', 'surveynya', 'pilkada', 'dki', 'tahap', 'ahokdjarot', 'disurvey', 'langsung', 'kalah', 'ahy', 'menang', 'putaran']"
"sehabis pilkada,pileg dan pilpres saya harap AHY menjadi ketua DPR @AgusYudhoyono",positive,"['sehabis', 'pilkadapileg', 'pilpres', 'harap', 'ahy', 'ketua', 'dpr']"
Sebentar lagi kita lupakan kegilaan pilkada DKI. Mari berlari bersama AHY. Kita mulai dari Kepri 23 April,positive,"['sebentar', 'lupakan', 'kegilaan', 'pilkada', 'dki', 'mari', 'berlari', 'ahy', 'kepri', 'april']"
"Saya bilang PASTI MENANG karena bentuk keyakinan akan keberhasilan goal goal LAIN dari IMPROVISASI politik Pak SBY & Pak AHY,di Pilkada DKI.",positive,"['bilang-bilang', 'menang', 'bentuk', 'keyakinan', 'keberhasilan', 'goal', 'goal', 'improvisasi', 'politik', 'surabaya', 'ahydi', 'pilkada', 'dki']"
semoga Anies menang pilkada dan AHY jadi presiden Indonesia 2019 Aamiin YRA klop dah!@AgusYudhoyono,positive,"['semoga', 'anies', 'menang', 'pilkada', 'ahy', 'presiden', 'indonesia', 'amin', 'yra', 'klop', 'deh']"
"@SBYudhoyono setelah pilkada DKI, AHY jadi sangat diperhitungkan. Diharapkan dia bisa menjadi pemimpin RI selanjutnya",positive,"['pilkada', 'dki', 'ahy', 'diperhitungkan', 'diharapkan', 'pemimpin', 'ri']"
saya pikir target AHY dalam pilkada kemarin adalah untuk membangun sentimen positif,positive,"['pikir-pikir', 'target', 'ahy', 'pilkada', 'kemarin', 'membangun', 'sentimen', 'positif']"
"Jadi, tolong hargai sikap saya dan beberapa pendukung AHY yang memilih bersikap netral di putaran kedua Pilkada DKI 2017 ini.",positive,"['tolong', 'hargai', 'sikap-sikap', 'pendukung', 'ahy', 'memilih', 'bersikap', 'netral', 'putaran', 'pilkada', 'dki']"
Pilkada Rasa Pilkades kata mas @panca66 tidak ada AHY tidak rame,positive,"['pilkada', 'pilkades', 'kata-kata', 'mas', 'tidak', 'ahy', 'tidak', 'rame']"
di pilkada putaran pertama kemarin saya membuat kaos AHY sendiri untuk dibagi-bagikan dilingkungan saya Utan Kayu Jaktim.,positive,"['pilkada', 'putaran', 'kemarin', 'kaos', 'ahy', 'dibagibagikan', 'dilingkungan', 'utan', 'kayu', 'jaktim']"
"tetap semangat dukung AHY-Sylvi sampai pilkada terlaksana, yakin dan tentukan pilihan anda kepada yang pro rakyat.",positive,"['semangat', 'dukung', 'ahysylvi', 'pilkada', 'terlaksana', 'tentukan', 'pilihan', 'pro', 'rakyat']"
Salah satu cara AHY-Silvy menang pilkada itu mudah. Ibu silvy naik mio tidak memakai helm keliling komplek saat pemilihan Dijamin pada segan,positive,"['salah', 'ahysilvy', 'menang', 'pilkada', 'mudah', 'silvy', 'mio', 'tidak', 'memakai', 'helm', 'keliling', 'komplek', 'pemilihan', 'dijamin', 'segan']"
Maju terus AHY-Silvy dan Anies-Sandi BerSATU bersama menangkan pilkada DKI #pilihpemimpinmuslim #Debat2PilkadaDKI,positive,"['maju', 'ahysilvy', 'aniessandi', 'bersatu', 'menangkan', 'pilkada', 'dki']"
Kita tunggu kualitas jiwa Anies Sandi..apa ucapan atas peran suara loyalis AHY-Silvy dalam kemenangan pilkada ini #BasukiKeokMasukBui,positive,"['tunggu', 'kualitas', 'jiwa', 'anies', 'sandiapa', 'ucapan', 'peran', 'suara', 'loyalis', 'ahysilvy', 'kemenangan', 'pilkada']"
"Terimakasih AHY-SILVY, tanpa kalian jakarta tidak akan mempunyai gubernur baru",positive,"['terimakasih', 'ahysilvy', 'jakarta', 'tidak', 'gubernur']"
saya lebih ke #AgusSilvy,positive,[]
Cakeeepppp....#bersatunya pendukung #AniesSandi dan #agussilvy,positive,"['cakeeepppp', 'pendukung']"
Jangan lupa pilih paslon no. 1 #AgusSilvy #ForRI1 https://twitter.com/Ruchan_JKT48/status/830605267070902274,positive,"['jangan-jangan', 'lupa', 'pilih', 'paslon', 'no']"
Sinyal Positif Agus-Sylvi Merapat ke Anies-Sandi #PilkadaDKIJakarta #agussilvy https://www.harianbernas.com/berita-32894-Sinyal-Positif,positive,"['sinyal', 'positif', 'agussylvi', 'merapat', 'aniessandi']"
@ArainsanR @fadlizon @AhyFansclub @AniesSandiNo3 @Gerindra @PDemokrat SIAP RAPATKAN BARISAN SEMUA! SATU KOMANDO #agussilvy,positive,"['rapatkan', 'barisan', 'komando']"
"@AhyFansclub Kalau putaran 2 ,, SIAP RAPAT KAN BARISAN SEMUA ! SATU KOMANDO ! #aniessandi #agussilvy",positive,"['putaran', 'rapat', 'barisan', 'komando']"
"Mengakui kekalahan, apapun itu tujuannya tapi great applause lah. Patut ditiru untuk demokrasi yang positif #AgusSilvy",positive,"['mengakui', 'kekalahan', 'apapun', 'tujuannya', 'great', 'applause', 'patut', 'ditiru', 'demokrasi', 'positif']"
Salut! @AgusYudhoyono & Mpok Silvy dengan mengakui kemenangan Paslon lain. #agussilvy #Salam2Jari #KitaNKRI #TetapSemangat #PilkadaDKI,positive,"['salut', 'mpok', 'silvy', 'mengakui', 'kemenangan', 'paslon']"
"baru quick count,Ttp kalau hasil kpud benar sampai 2putaran SIAP RAPAT KAN BARISAN SEMUA! SATU KOMANDO! #aniessandi #agussilvy",positive,"['quick', 'countttp', 'hasil', 'kpud', 'benar-benar', 'putaran', 'rapat', 'barisan', 'komando']"
"youtu.be/bxrZD69u61A  tenang, bening, ..dan tulus. Mas Agus, mungkin di masa yg akan datang yaa mas.. #apreciate #agussilvy",positive,"['youtubebxrzdua', 'tenang', 'bening', 'tulus', 'mas', 'agus', 'mas']"
Mari beri masukan & kritik yang membangun bagi yang kalah dalam pertandingan. #PilkadaSerentak2017 #ahokdjarot #agussilvy #AniesSandi,positive,"['mari', 'masukan', 'kritik', 'membangun', 'kalah', 'pertandingan']"
Apapun hasilnya kau tetap kebanggaan kami #AgusSilvy,positive,"['apapun', 'hasilnya', 'kau', 'kebanggaan']"
"Ingat, fokus dan menangkan #AHY #AgusYudhoyono #RakernasDemokrat2017 #DemokratKelilingNusantara @AgusYudhoyono @SBYudhoyono",positive,"['fokus', 'menangkan']"
Rakernas Partai Demokrat bersama AHY #ahy #partaidemokrat #lombok #gilitrawangan #mataramâ€¦ https://www.instagram.com/p/BTzMrEdliY4/,positive,"['rakernas', 'partai', 'demokrat', 'ahy']"
"Alhamdulillah.... #AHY tersambut hangat, mesra dan intim di NTB.",positive,"['alhamdulillah', 'tersambut', 'hangat', 'mesra', 'intim', 'ntb']"
Ngawal Abang dulu keliling Ampenan #AHY #fkppi #kawal #bodyguard #military #myjob https://www.instagram.com/p/BTySqVcjLv5/,positive,"['ngawal', 'abang', 'keliling', 'ampenan']"
Ada apa dengan #AHY knp disetiap acara nya massa membludak?Krn rakyat melihat harapan utk AHY memimpin negara ini dimasa yg dtg. #AHYforAll,positive,"['apa-apa', 'disetiap', 'acara', 'massa', 'membludakkrn', 'rakyat', 'harapan', 'ahy', 'memimpin', 'negara', 'dimasa']"
"Kekalahan adalah sukses yg tertunda, bukan untuk disesali tapi dijadikan pengalaman tuk lebih baik lagi di masa depan #AHY",positive,"['kekalahan', 'sukses', 'tertunda', 'bukan', 'disesali', 'dijadikan', 'pengalaman']"
Tandatangan petisi Stop Hoax dan Fitnah serta mendukung gerakan Kebebasan Pers tanpa Hoax dan fitnah. #AHY #Demokrat #demokratbersamarakyat,positive,"['tandatangan', 'petisi', 'stop', 'hoax', 'fitnah', 'mendukung', 'gerakan', 'kebebasan', 'pers', 'hoax', 'fitnah']"
#AHY#Demi.Indonesia,positive,['indonesia']
mestinya ya begitu ya Gus....#AHY negarawan.,positive,"['mestinya', 'gus', 'negarawan']"
"Demokrat dengan cinta, untuk NKRI, #AHY dan #Demokrat berbakti.",positive,"['demokrat', 'cinta', 'nkri', 'berbakti']"
#Karanganbungaahok jagoan kalah duluan ...klu gitu #Ahy dong jagoannya bukan ahok,positive,"['jagoan', 'kalah', 'duluan', 'jagoannya', 'bukan', 'ahok']"
#ahy,positive,[]
Pesan #AHY jangan lupa gembira dan cinta Indonesia,positive,"['pesan', 'jangan-jangan', 'lupa', 'gembira', 'cinta', 'indonesia']"
Salam untuk kaum muda. Hormat pada yang tua. #AHY,positive,"['salam', 'kaum', 'muda', 'hormat', 'tua']"
#AHY#TheNextLeader#AHY#AdalahKita,positive,[]
Mau jalan di tempat atau berlari menyongsong masa depan dari sekarang? #AHY menyongsong masa depan,positive,"['jalan', 'berlari', 'menyongsong', 'menyongsong']"
"Langkah ""Kuda"" Agus Yudhoyono -> https://goo.gl/95ldom  #AHY #SBY #PartaiDemokrat #Pilakada #DKIJakarta",positive,"['langkah', 'kuda', 'agus', 'yudhoyono']"
