text,label,processed
entah kenapa banyak sekali komentar negatif untuk aplikasi ini padahal selama saya menggunakan aplikasinya amanaman aja nggak ada kendala untuk kebutuhan memesan makanan gofood pengantarannya cepat driver ramah pokoknya semuanya sangat mantap,positive,"['komentar', 'negatif', 'aplikasi', 'aplikasinya', 'amanaman', 'enggak', 'kendala', 'kebutuhan', 'memesan', 'makanan', 'gofood', 'pengantarannya', 'cepat', 'driver', 'ramah', 'pokoknya', 'mantap']"
tambahakan lagi golife seperti dulujadi lebih banyak pilihan layanan selain transportasi dan pengantaran,positive,"['tambahakan', 'golife', 'dulujadi', 'pilihan', 'layanan', 'transportasi', 'pengantaran']"
kadang lemot sekaliii aku sbgai remaja yg emosian sdkit tantrum kayak org gila tapi tdk pp mungkin krna koutaku,positive,"['kadang', 'lemot', 'sekaliii', 'remaja', 'emosian', 'tantrum', 'kayak', 'orang', 'gila', 'tidak', 'pp', 'koutaku']"
terima kasih sangat membantu namun lokasi mapss mohon di perbaiki yaa,positive,"['terima', 'kasih', 'membantu', 'lokasi', 'mapss', 'mohon', 'perbaiki']"
udah banyak yg berubah jdi lebih bagus tinggal tambahin promo nya ya gojek makasiih,positive,"['berubah', 'bagus', 'tinggal', 'tambahkan', 'promo', 'gojek', 'makasiih']"
fitur bermasalah kemarin udah diubah bagus mau nambahin saran sebaiknya customer bisa melihat rating bintangnya sendiri biar bisa introspeksi diri,positive,"['fitur', 'bermasalah', 'kemarin', 'diubah', 'bagus', 'nambahin', 'saran', 'customer', 'rating', 'bintangnya', 'introspeksi']"
selalu tepat waktu dan pelayanan baik,positive,['pelayanan']
tolong di munculin lg map nya ketika pesan gofood biar tau dot driber nya dekat apa jauh tolong ya map nya di munculin lg kayak dulu trimkasih,positive,"['tolong', 'munculin', 'map', 'pesan', 'gofood', 'dot', 'driber', 'apa-apa', 'tolong', 'map', 'munculin', 'kayak', 'trimkasih']"
sebel banget ongkirnya kebangetan jasa aplikasi dan lainlain udahlah habis buat bayar ituan doang hiks padahal jauh dekat kenapa gak ajah gtu jangan lebih mahal dari harga produknya,positive,"['sebel', 'banget', 'ongkirnya', 'kebangetan', 'jasa', 'aplikasi', 'lainlain', 'habis', 'bayar', 'ituan', 'doang', 'hiks', 'enggak', 'jangan-jangan', 'mahal', 'harga', 'produknya']"
bagus banget sangat membantu kalo mau berpergian,positive,"['bagus', 'banget', 'membantu', 'berpergian']"
app yg sangat baik cepat respon jg pelayanan nya trimakasih,positive,"['app', 'cepat', 'respon', 'pelayanan', 'trimakasih']"
bintang dari saya tapi saya harap ada pengecekan ulang pada sistem top up nya yg tidak bisa membuka konten yg dikirim oleh keluarga untuk top up gopay dan peningkatan kecepatan pelayanan untuk gofood dan kenyamanan untuk gocar terimakasih,positive,"['bintang', 'harap', 'pengecekan', 'ulang', 'sistem', 'top', 'up', 'tidak', 'membuka', 'konten', 'dikirim', 'keluarga', 'top', 'up', 'gopay', 'peningkatan', 'kecepatan', 'pelayanan', 'gofood', 'kenyamanan', 'gocar', 'terimakasih']"
bisa next level semua fitur nyaditeruskan ya,positive,"['next', 'level', 'fitur', 'nyaditeruskan']"
sikap driver yang ramahpendual yang amanah dan makanannya enakenak dan murah pastinya dan apk yangselalu kasih voucher gratis ongkir terimakasih gojek,positive,"['sikap-sikap', 'driver', 'ramahpendual', 'amanah', 'makanannya', 'enakenak', 'murah', 'pastinya', 'apk', 'yangselalu', 'kasih', 'voucher', 'gratis', 'ongkir', 'terimakasih', 'gojek']"
tolong saya tdk bisa buka gojek saya tadi pagi harus di update tapi jd bgnitdk bisa aktif harus bgm coba jika update ny tdk sering quota sdh diisi mau apa lagi atuh bgm admin bisa bantu tidak klick link yg mana ya panjang bgtu dan heran ny aplikasi gojek jadi ny hanya muter terus saja tdk maju pindah menu berikut ny update dulu deh yg benar baru minta pemakai update sedikit dikit update tdk aman akhr ny jadi masalah tdk bisa buka kenapa ya thks aplikasi ny terus muter sj,positive,"['tolong', 'tidak', 'buka', 'gojek', 'pagi', 'update', 'bgnitdk', 'aktif', 'bgm', 'coba', 'update', 'tidak', 'quota', 'diisi', 'apa-apa', 'atuh', 'bgm', 'admin', 'bantu', 'tidak', 'klick', 'link', 'heran', 'aplikasi', 'gojek', 'muter', 'tidak', 'maju', 'pindah', 'menu', 'update', 'deh', 'benar-benar', 'pemakai', 'update', 'dikit', 'update', 'tidak', 'aman', 'akhr', 'tidak', 'buka', 'thks', 'aplikasi', 'muter']"
sejak perubahan gopay later dari findaya ke mab limit saya jadi turun banyak dan saat ini saya tidak bisa menggunakan gopay later nya padahal limitnya masih banyak yang bisa di gunakan padahal aplikasi gojek dan gopay later sudah upgrade paling terbaru sudah kirim laporan ke pusat bantuan tapi tetap tidak menyelesaikan masalah saya,positive,"['perubahan', 'gopay', 'later', 'findaya', 'mab', 'limit', 'turun', 'tidak', 'gopay', 'later', 'limitnya', 'aplikasi', 'gojek', 'gopay', 'later', 'upgrade', 'terbaru', 'kirim', 'laporan', 'pusat', 'bantuan', 'tidak', 'menyelesaikan']"
salah satu aplikasi transportasi yang okey bangat,positive,"['salah', 'aplikasi', 'transportasi', 'okey', 'banget']"
mantap banyak promosi nya lebih di banyakin lagi ya hehehe,positive,"['mantap', 'promosi', 'membanyaki', 'hehehe']"
aplikasinya sangat bagus mempermudah penggunanya untuk bisa berpengian dan memesan makanan dalam keadaan mendesak good,positive,"['aplikasinya', 'bagus', 'mempermudah', 'penggunanya', 'berpengian', 'memesan', 'makanan', 'mendesak', 'good']"
vitur gofood sangat membantu dikala malas untuk keluar ubtuk membeli makanan saya selalu pake vitur gofood karna mudah cepatdan banyak promo,positive,"['vitur', 'gofood', 'membantu', 'dikala', 'malas', 'ubtuk', 'membeli', 'makanan', 'pakai', 'vitur', 'gofood', 'mudah', 'cepatdan', 'promo']"
biaya jasa lain nya tidak masuk ke drivertetap aja masuk ke driver mah kecil,positive,"['biaya', 'jasa', 'tidak', 'masuk', 'drivertetap', 'masuk', 'driver', 'mah', 'kecil-kecil']"
aplikasinya sudah bagus dan mudah digunakan tetapi untuk menggunakan fitur go transit qr code nya tidak bisa di scan dan ini terjadi sudah kali yang pertama di stasiun tanah abang saat akan memasuki stasiun dan kedua di stasiun sudimara dan stasiun tanah abang karena dari awal masuk di stasiun sudimara sudah tidak bisa scan qr code nya jadi waktu mau keluar di stasiun tanah abang pun juga tidak bisa scan qr code,positive,"['aplikasinya', 'bagus', 'mudah', 'fitur', 'go', 'transit', 'qr', 'code', 'tidak', 'scan', 'kali', 'stasiun', 'tanah', 'abang', 'memasuki', 'stasiun', 'stasiun', 'sudimara', 'stasiun', 'tanah', 'abang', 'masuk', 'stasiun', 'sudimara', 'tidak', 'scan', 'qr', 'code', 'stasiun', 'tanah', 'abang', 'tidak', 'scan', 'qr', 'code']"
sangat membantu aktivitas buat kita yang dari daerah untuk ber aktivitas di kota,positive,"['membantu', 'aktivitas', 'daerah', 'ber', 'aktivitas', 'kota']"
sangat membantu dalam perjalanan mempermudah pembayaran lain dengan gopay,positive,"['membantu', 'perjalanan', 'mempermudah', 'pembayaran', 'gopay']"
tolong untuk catetan klo beda resto harusnya hapus otomatis,positive,"['tolong', 'catetan', 'beda', 'resto', 'hapus', 'otomatis']"
sipppppkembangkan dgn ditambah fitur fitur yg lebih global,positive,"['sipppppkembangkan', 'ditambah', 'fitur', 'fitur', 'global']"
serius mau tanya sering kali saya pesen gojek ketika pembayaran beda sama di aplikasi waktu mau pesen udah jelas harganya giliran nyampe tempat saya tanya lagi harganya naik nggak sesuai sama sewaktu saya pesen ini emang dari aplikasi apa permainan driver dan ini sering terjadi,positive,"['serius', 'kali', 'pesan', 'gojek', 'pembayaran', 'beda', 'aplikasi', 'pesan', 'jelas-jelas', 'harganya', 'giliran', 'harganya', 'enggak', 'sesuai', 'pesan', 'aplikasi', 'apa-apa', 'permainan', 'driver']"
bagus bermanfaat tp maps nya sekarang kurang akurat jd mesti kasih catata lebih banyak ke driver tolong banyakin voucher utk yg bayar cash jgn utk yg bayar gopay aja,positive,"['bagus', 'bermanfaat', 'maps', 'akurat', 'mesti', 'kasih', 'catata', 'driver', 'tolong', 'membanyaki', 'voucher', 'bayar', 'cash', 'jangan', 'bayar', 'gopay']"
mau bayar paylater jangan di bikin xenakan habis bulansoalnya klo tgh bln isi atm gk ada gimana,positive,"['bayar', 'paylater', 'jangan-jangan', 'xenakan', 'habis', 'bulansoalnya', 'tgh', 'isi', 'atm', 'enggak']"
mantap membantu tp harus makin banyak promo nya,positive,"['mantap', 'membantu', 'promo']"
komunikasi nya nyambung dan ramah,positive,"['komunikasi', 'menyambung', 'ramah']"
mempermudah perjalananketempat tujuan,positive,"['mempermudah', 'perjalananketempat', 'tujuan']"
tlong diperhatikn lg knp note di gofood bsa nempel di pesanan goride dan ini saat menggangu tq,positive,"['tlong', 'diperhatikn', 'note', 'gofood', 'menempel', 'pesanan', 'goride', 'menggangu', 'tq']"
penjemputan tepat wakturamah dan nyaman dalam berbicara sampai tujuan,positive,"['penjemputan', 'wakturamah', 'nyaman', 'berbicara', 'tujuan']"
sangat membantu sekali aplikasi seperti ini tingkatkan terus pelayanan nyalebih senang lagi kalo banyak promo,positive,"['membantu', 'aplikasi', 'tingkatkan', 'pelayanan', 'nyalebih', 'senang', 'promo']"
aplikasinya bagus dengan fitur yang mudah digunakan serta menyediakan banyak layanan,positive,"['aplikasinya', 'bagus', 'fitur', 'mudah', 'menyediakan', 'layanan']"
sangat membantu memudahkan dan memperlancar mobilitas dan kirim barang,positive,"['membantu', 'memudahkan', 'memperlancar', 'mobilitas', 'kirim', 'barang']"
terimakasih sangat membantu transportasi dan pembelian makanan termasuk pengiriman barang dalam kota,positive,"['terimakasih', 'membantu', 'transportasi', 'pembelian', 'makanan', 'pengiriman', 'barang', 'kota']"
aplikasi inisangat membantu unt pemesanan transportasi cepat dan praktis,positive,"['aplikasi', 'inisangat', 'membantu', 'unt', 'pemesanan', 'transportasi', 'cepat', 'praktis']"
terulang kembali gopaylater saya tidak bisa di gunakan lagi sangat aneh dan membingungkan,positive,"['terulang', 'gopaylater', 'tidak', 'aneh', 'membingungkan']"
aplikasi yang sangat membantu segala kebutuhan,positive,"['aplikasi', 'membantu', 'kebutuhan']"
ini kenapa ya mau bayar tagihan pdam gangguan mulu dari beberapa hari terakhir padahal bulan kemarin gak ada masalah,positive,"['bayar', 'tagihan', 'pdam', 'gangguan', 'mulu', 'kemarin', 'enggak']"
baru mau coba karena aplikasi disebelah coba uninstall,positive,"['coba', 'aplikasi', 'disebelah', 'coba', 'uninstall']"
sebenarnya gojek and gopay bagus aja yng kurang itu dibagian estimanasi waktunya ngga bisa kah estimasi nya real time driver nya sering nyampe lebih lama dari waktu estimasi,positive,"['gojek', 'and', 'gopay', 'bagus', 'dibagian', 'estimanasi', 'enggak', 'kah', 'estimasi', 'real', 'time', 'driver', 'estimasi']"
mohon perbaiki bug foto tidak dapat di download saat berinteraksi dengan mas gojekpelanggan,positive,"['mohon', 'perbaiki', 'bug', 'foto-foto', 'tidak', 'download', 'berinteraksi', 'mas', 'gojekpelanggan']"
tokopedia sebenernya aku suka banget karena banyak program cashback tapi sayang nya ga bisa pakai gopaylater karena umur aku tahun sedangkan gopaylater bisa dipakai umur th dan itupun limitnya sedikit aku males isi gopay apalagi kalau belum gajian padahal selalu belanja jt jt di toko oren pakai spaylater dapat diskon sama coins mayan terus limitnya jan pelit sama voucher gratis ongkir juga pelit tokped tuh ga bisa digabung aku dapet limit jt di spaylater naik terus,positive,"['tokopedia', 'suka', 'banget', 'program', 'cashback', 'sayang', 'enggak', 'pakai', 'gopaylater', 'umur', 'tahun-tahun', 'gopaylater', 'dipakai', 'umur', 'itupun', 'limitnya', 'malas', 'isi', 'gopay', 'belum', 'gajian', 'belanja', 'juta', 'juta', 'toko', 'oren', 'pakai', 'spaylater', 'diskon', 'coins', 'lumayan', 'limitnya', 'jangan', 'pelit', 'voucher', 'gratis', 'ongkir', 'pelit', 'tokped', 'enggak', 'digabung', 'limit', 'juta', 'spaylater']"
cepat akurat dan banyak pilihan syg nya agak mahal dikit btw msh sesuai daripada beli sendiri bnyk buang waktu,positive,"['cepat', 'akurat', 'pilihan', 'sayang', 'mahal', 'dikit', 'btw', 'sesuai', 'beli', 'buang']"
harga tetap terjangkau update kendaraan yg sdh tua dan uniform driver yg bagusjgn kumal,positive,"['harga', 'terjangkau', 'update', 'kendaraan', 'tua', 'uniform', 'driver', 'bagusjgn', 'kumal']"
sangat membantu dalam situasi apapun ketika lapar di malam hari yang hujan atau ketika tidak ada kendaraan untuk berpergian ini aplikasi solusinya,positive,"['membantu', 'situasi', 'apapun', 'lapar', 'malam', 'hujan', 'tidak', 'kendaraan', 'berpergian', 'aplikasi', 'solusinya']"
setelah update kenapa jadi berat ya aplikasi nyapdhal hp saya harusnya ngangkat mohon diperbaiki lagi gojek aplikasinya supaya mudah digunakan,positive,"['update', 'berat', 'aplikasi', 'nyapdhal', 'hp', 'ngangkat', 'mohon', 'diperbaiki', 'gojek', 'aplikasinya', 'mudah']"
tgl kamis november aplikasi gojek lancar bagus dan mudah dipahami terima kasih gojek,positive,"['tanggal', 'kamis', 'november', 'aplikasi', 'gojek', 'lancar', 'bagus', 'mudah', 'dipahami', 'terima', 'kasih', 'gojek']"
overall tidak ada bug superapp dari indo yang sudah matang mapan memberikan pelayanan transport online khususnya,positive,"['overall', 'tidak', 'bug', 'superapp', 'indonesia', 'matang', 'mapan', 'pelayanan', 'transport', 'online']"
sepertinya ucapan terima kasih saja tidaklah cukup ini benarbenar mengubah cara saya mengelola perjalanan dan kebutuhan seharihari saya saya sering menggunakan layanan gocar dan gofood layanan mengemudi yang ramah dan handal makanan yang saya pesan melalui gofood selalui tiba dengan kondisi baik ada kemudahan melacak perjalanan secara real time fasilitas gopay juga sangat nyaman untuk pembayaran gojek maju terus indonesia,positive,"['ucapan', 'terima', 'kasih', 'benarbenar', 'mengubah', 'mengelola', 'perjalanan', 'kebutuhan', 'seharihari', 'layanan', 'gocar', 'gofood', 'layanan', 'mengemudi', 'ramah', 'handal', 'makanan', 'pesan', 'gofood', 'selalui', 'kondisi', 'kemudahan', 'melacak', 'perjalanan', 'real', 'time', 'fasilitas', 'gopay', 'nyaman', 'pembayaran', 'gojek', 'maju', 'indonesia']"
mantaaap banyaaak promonyabanyak membantu dan memudahkan,positive,"['mantap', 'banyaaak', 'promonyabanyak', 'membantu', 'memudahkan']"
sangat berguna disaat saya butuh bantuan terimakasih apk gojek,positive,"['berguna', 'disaat', 'butuh', 'bantuan', 'terimakasih', 'apk', 'gojek']"
layanannya sangat cepat dan pengemudinya sangat ramah,positive,"['layanannya', 'cepat', 'pengemudinya', 'ramah']"
kita kasih petunjuk sm org nya rmh pagar apa biar cepat orgnya ramah betsih motornya dan naiknya cepat tapi santai tdk kemrungsung,positive,"['kasih', 'petunjuk', 'orang', 'rumah', 'pagar', 'apa-apa', 'cepat', 'orgnya', 'ramah', 'betsih', 'motornya', 'naiknya', 'cepat', 'santai', 'tidak', 'kemrungsung']"
sangat membantu dikala mager tapi yaa banyakin voucher nya sama tolong ilangin biaya tambahannya,positive,"['membantu', 'dikala', 'mager', 'membanyaki', 'voucher', 'tolong', 'ilangin', 'biaya', 'tambahannya']"
sangat membantu di saat bepergian dan di saat ingin pengirim barang,positive,"['membantu', 'bepergian', 'pengirim', 'barang']"
lumayan mudah dan cepat,positive,"['lumayan', 'mudah', 'cepat']"
membantu untuk aktifitas seharihari,positive,"['membantu', 'aktifitas', 'seharihari']"
sangat membantu sekali terima kasih gojek kasi diskon lagi yg banyak ya sukses selalu gbu,positive,"['membantu', 'terima', 'kasih', 'gojek', 'kasih', 'diskon', 'sukses', 'gbu']"
tolong dong diperbarui lagi sistemnya masak pengajuan gopay pinjam dicek mulu beberapa tahun,positive,"['tolong', 'diperbarui', 'sistemnya', 'masak', 'pengajuan', 'gopay', 'pinjam', 'dicek', 'mulu', 'tahun-tahun']"
untuk apa apk gojek dan gopay di pisah kalo cuma kasih gratis tranfer ya kasih aja geratis dalam satu aplikasi jadinya kan ga ribet,positive,"['apa-apa', 'apk', 'gojek', 'gopay', 'pisah', 'kasih', 'gratis', 'tranfer', 'kasih', 'geratis', 'aplikasi', 'enggak', 'ribet']"
bantu bertransaksi lebih cepat dan mudah berjaya terus gojek,positive,"['bantu', 'bertransaksi', 'cepat', 'mudah', 'berjaya', 'gojek']"
lebih cepat aman dan murah,positive,"['cepat', 'aman', 'murah']"
maaf sblmnya sy kasih bintang srg jd bintang setelah sy update aplikasi gopay skrg gopaylater sy knp gak bs   buka tar kl jatuh tempo bagaimn sy meliat pembayarannya,positive,"['maaf', 'kasih', 'bintang', 'srg', 'bintang', 'update', 'aplikasi', 'gopay', 'gopaylater', 'enggak', 'buka', 'entar', 'jatuh', 'tempo', 'bagaimn', 'meliat', 'pembayarannya']"
sekedar masukan apakah pihak gojek pernah melakukan sidak terkait armada yg minim pengharum bahkan sering saya temui armada yg bau asap rokok share informasi bahwa pusat akan melakukan sidak terkait grooming kendaraan dan drivers dgn bekerja sama dgn pihak atau auditor terkait demi kenyamanan penumpang di harapkan segera lakukan perbaikan terimakasih,positive,"['sekedar', 'masukan', 'gojek', 'sidak', 'terkait', 'armada', 'minim', 'pengharum', 'temui', 'armada', 'bau', 'asap', 'rokok', 'share', 'informasi', 'pusat', 'sidak', 'terkait', 'grooming', 'kendaraan', 'drivers', 'auditor', 'terkait', 'kenyamanan', 'penumpang', 'harapkan', 'lakukan', 'perbaikan', 'terimakasih']"
terbaik dari antara semua aplikasi,positive,"['terbaik', 'aplikasi']"
aplikasi sangat bagus sekali bisa buat pesan mobil motor makanan dan bisa melakukan pembayaran dan pembelian pulsa dan paket data,positive,"['aplikasi', 'bagus', 'pesan', 'mobil', 'motor', 'makanan', 'pembayaran', 'pembelian', 'pulsa', 'paket', 'data']"
aplikasinya sangat bermanfaat memudahkan mobilitas dan harganya bersaing mantap ni aplikasinya,positive,"['aplikasinya', 'bermanfaat', 'memudahkan', 'mobilitas', 'harganya', 'bersaing', 'mantap', 'aplikasinya']"
gaperna ribet semenjak pake gopay jadi lebih praktis,positive,"['gaperna', 'ribet', 'semenjak', 'pakai', 'gopay', 'praktis']"
gojek versi terbaru bagian gofood jd aneh dulu bisa kata kuncinya dari makanan sekarang hanya bisa pilihan resto kan jd sulit nemuin nya misal kita search lumpia dulu bs ketemu by food aj skr search lumpia yg nongol cm resto lumpia resto lain yg jg jual lumpia tp cm side dish ga nongol search by foodnya ud ga ada balikin aja kaya dlu lbh gampang klo mw cari makanan skr terbatas bgt hrs hapal nama restonya dlu aneh,positive,"['gojek', 'versi', 'terbaru', 'gofood', 'aneh', 'kata-kata', 'kuncinya', 'makanan', 'pilihan', 'resto', 'sulit', 'menemukan', 'search', 'lumpia', 'ketemu', 'by', 'food', 'search', 'lumpia', 'nongol', 'resto', 'lumpia', 'resto', 'jual', 'lumpia', 'side', 'dish', 'enggak', 'nongol', 'search', 'by', 'foodnya', 'enggak', 'balikin', 'kayak', 'gampang', 'cari', 'makanan', 'terbatas', 'banget', 'hapal', 'nama-nama', 'restonya', 'aneh']"
kenapa sekarang sering tidak menanggapiforce close di devicehp baru loh ini kan kemungkinan bukan faktor devicenya to titik alamat yg disimpan juga nggeser sendiri udah diedit alamat pun selesai disimpan tetep balik nggeser lagi padahal apk nya dulu nggak gini deh segera perbaiki ya,positive,"['tidak', 'menanggapiforce', 'close', 'devicehp', 'bukan', 'faktor', 'devicenya', 'titik', 'alamat', 'disimpan', 'nggeser', 'diedit', 'alamat', 'selesai', 'disimpan', 'nggeser', 'apk', 'enggak', 'deh', 'perbaiki']"
