text,label,processed
ane sales moblis singkat kendara torsi gede awal power melempem nanjak cepat tinggi baterai gatcha kualitas tiap unit beda durabilitynya jg beda daya jelajah kurang suspensi kaki ringkih oleng stabil mesin berat konvensional baterai   rata letak bawah bantu down force imbang cepat tinggi degan mulu takut mati jalan abis,negative,"['ane', 'sales', 'moblis', 'singkat', 'kendara', 'torsi', 'gede', 'power', 'melempem', 'nanjak', 'cepat', 'baterai', 'gatcha', 'kualitas', 'unit', 'beda', 'durabilitynya', 'beda', 'daya', 'jelajah', 'suspensi', 'kaki', 'ringkih', 'oleng', 'stabil', 'mesin', 'berat', 'konvensional', 'baterai', 'letak', 'bantu', 'down', 'force', 'imbang', 'cepat', 'degan', 'mulu', 'takut', 'mati', 'jalan', 'habis']"
mau mau cepat lambat kendara ganti kendara bahan bakar fosil konversi teknologi awal selalu jadi tentang waktu debat tolol segera lupa,negative,"['cepat', 'lambat', 'kendara', 'ganti', 'kendara', 'bahan', 'bakar', 'fosil', 'konversi', 'teknologi', 'debat', 'tolol', 'lupa']"
lebih mndewakan motor manusia untung sua sepeda tiap kerja minggu wajib bike to work sekali berangkat p km desa kota total minggu tempuh km   sepeda   naik sepeda badan lemas ngantukan tempat kerja bike to work go green go cycling no global warning salam bike to work   mnjalankanya,positive,"['mndewakan', 'motor', 'manusia', 'untung', 'sua', 'sepeda', 'kerja', 'minggu', 'wajib', 'bike', 'work', 'berangkat', 'desa', 'kota', 'total', 'minggu', 'tempuh', 'sepeda', 'sepeda', 'badan', 'lemas', 'ngantukan', 'kerja', 'bike', 'work', 'go', 'green', 'go', 'cycling', 'no', 'global', 'warning', 'salam', 'bike', 'work', 'mnjalankanya']"
demokrat pikir  kok  mundur nama baru rakyat banyak tahu wajar perlu waktu jangan baru hambat dikit nyerah mental kerupuk,negative,"['demokrat', 'pikir-pikir', 'mundur', 'nama-nama', 'rakyat', 'wajar', 'jangan-jangan', 'hambat', 'dikit', 'nyerah', 'mental', 'kerupuk']"
utama kendara umum ubah kendara masyarakat nilai sendiri plus minus langsung,positive,"['utama', 'kendara', 'ubah', 'kendara', 'masyarakat', 'nilai', 'plus', 'minus', 'langsung']"
coba harga puluh juta motor harga juta yakin banyak beli rusak jual rusak jual banyak second otomatis onderdil limpah,positive,"['coba', 'harga', 'puluh', 'juta', 'motor', 'harga', 'juta', 'beli', 'rusak', 'jual', 'rusak', 'jual', 'second', 'otomatis', 'onderdil', 'limpah']"
charger menit km baru jos,positive,"['charger', 'menit', 'jos']"
  rakyat ingin jalan dulu benah baik luas panjang bukan dar membludaknya jumlah kendara jalan percuma baran tpi macet,positive,"['rakyat', 'jalan', 'benah', 'luas', 'bukan', 'dar', 'membludaknya', 'kendara', 'jalan', 'baran', 'macet']"
bagaimna mau laku hrganya mahal negara pajak mahal langit   korupsi jalan jalan negara bnyk lubang,negative,"['laku-laku', 'hrganya', 'mahal', 'negara', 'pajak', 'mahal', 'langit', 'korupsi', 'jalan', 'jalan', 'negara', 'lubang']"
mungkin dg serentak perintah guna kendara spy masyarakat contoh,positive,"['serentak', 'perintah', 'kendara', 'masyarakat', 'contoh']"
paling mau minimal seater ukur compact suv   harga jangkau jt,positive,"['minimal', 'seater', 'ukur', 'compact', 'suv', 'harga', 'jangkau', 'juta']"
halah coma main sini desa desa tanyain usaha apa hasil berapa hidup   sulit   mau pecut pecut bapak pikir kerbau cocok hidung nurut nurut   gitu negara karna rakyat jan awal pecut batrai hp   drop om soak lagi mahal ramah rakyat tengah bawah lebih tuju orang orang kaya   usaha   gedw,negative,"['halah', 'coma', 'main', 'desa', 'desa', 'usaha', 'apa-apa', 'hasil', 'hidup', 'sulit', 'pecut', 'pecut', 'pikir-pikir', 'kerbau', 'cocok', 'hidung', 'nurut', 'nurut', 'negara', 'rakyat', 'jangan', 'pecut', 'batrai', 'hp', 'drop', 'om', 'soak', 'mahal', 'ramah', 'rakyat', 'tuju', 'orang-orang', 'orang-orang', 'kayak', 'usaha', 'gedw']"
kendara cuma lahan kaya jabat,negative,"['kendara', 'lahan', 'kayak', 'jabat']"
cnbc benar punya siapa berita kok selalu kayak sono terus,negative,"['cnbc', 'benar-benar', 'berita', 'kayak', 'sono']"
mau keluar kota cas dulu tunggu lama,negative,"['kota', 'cas', 'tunggu']"
harga pajak sarana prasarana lebih murah banding bbm,positive,"['harga', 'pajak', 'sarana', 'prasarana', 'murah', 'banding', 'bbm']"
jual duduk haduh jadiin transportadi umum dulu baru rakyat bakal susul nanti,positive,"['jual', 'duduk', 'aduh', 'jadikan', 'transportadi', 'rakyat', 'susul']"
  mau keluar kota cas batere perintah sedia stasiun charger mau beli jangan cuma jual dong mas pemwrintah mikir mas mikir,negative,"['kota', 'cas', 'batere', 'perintah', 'sedia', 'stasiun', 'charger', 'beli', 'jangan-jangan', 'jual', 'mas', 'pemwrintah', 'mikir', 'mas', 'mikir']"
 orang  suruh gnti terus tasiun isi listrikny   masuk jalur pantura blom mogok jalan mau colok mana colok idung,negative,"['orang-orang', 'suruh', 'ganti', 'tasiun', 'isi', 'listrikny', 'masuk', 'jalur', 'pantura', 'belum', 'mogok', 'jalan', 'colok', 'colok', 'hidung']"
tarif pln turun,negative,"['tarif', 'pln', 'turun']"
inti charging station super fast charging bayang semua alih ev pas mudik bakal kek apa rest area charging station macet   karuan,negative,"['inti', 'charging', 'station', 'super', 'fast', 'charging', 'bayang', 'alih', 'ev', 'pas', 'mudik', 'kayak', 'apa-apa', 'rest', 'area', 'charging', 'station', 'macet', 'karuan']"
buat orang gunung bencana mahal bentuk jelek suara jelek lebih berat bahaya topografi tanjak contoh formula e badut motorsport,negative,"['orang-orang', 'gunung', 'bencana', 'mahal', 'bentuk', 'jelek', 'suara', 'jelek', 'berat', 'bahaya', 'topografi', 'tanjak', 'contoh', 'formula', 'badut', 'motorsport']"
pake sama   bahan baku batubara,negative,"['pakai', 'bahan', 'baku', 'batubara']"
ingin rakyat si bbm baru mudah murah efisien rusak lingkung contoh tenaga angin tenaga air minum banyak   beli,positive,"['rakyat', 'bbm', 'mudah', 'murah', 'efisien', 'rusak', 'lingkung', 'contoh', 'tenaga', 'angin', 'tenaga', 'air', 'minum', 'beli']"
nyimak     ev kes paksa dila   laku jelas   bakal laku badut   tau masa datang mungkin,negative,"['menyimak', 'ev', 'kes', 'paksa', 'dila', 'laku-laku', 'jelas-jelas', 'laku-laku', 'badut']"
patut tesla investasi malaysia tesla tahu mampu beli warga indonesia rendah banding malaysia,negative,"['patut', 'tesla', 'investasi', 'malaysia', 'tesla', 'beli', 'warga', 'indonesia', 'rendah', 'banding', 'malaysia']"
cukai mahal ev mau pakai angkut umum aman banyak begal yuyu dara kaos bikin aman dulu jagan ngurus   ribet dulu,negative,"['cukai', 'mahal', 'ev', 'pakai', 'angkut', 'aman', 'begal', 'yuyu', 'dara', 'kaos', 'aman', 'jagan', 'mengurus', 'ribet']"
kendara ratus juta kata murah tpi kok subsidi lucu subsidi  orang  kaya terus kalang bawah anggap apa,positive,"['kendara', 'ratus', 'juta', 'kata-kata', 'murah', 'subsidi', 'lucu', 'subsidi', 'orang-orang', 'kayak', 'kalang', 'anggap', 'apa-apa']"
logika harga batrei cukup mahal misal  tahun  siap dana paruh harga biat ganti batrei,positive,"['logika', 'harga', 'batrei', 'mahal', 'tahun-tahun', 'dana', 'paruh', 'harga', 'biat', 'ganti', 'batrei']"
goblok   naek gunung fasilitas sarana tukar baterai   ujung dorong fasilitas dulu bangun baru dorong alih banyak korupsi sih jabat konoha anjing cuih goblok,negative,"['goblok', 'gunung', 'fasilitas', 'sarana', 'tukar', 'baterai', 'ujung', 'dorong', 'fasilitas', 'bangun', 'dorong', 'alih', 'korupsi', 'jabat', 'konoha', 'anjing', 'cuih', 'goblok']"
 tetap      tuju ramah lingkung kendaran bahan bakar bensin kurang   makin sempit jalan macet jalan,negative,"['tuju', 'ramah', 'lingkung', 'kendaran', 'bahan', 'bakar', 'bensin', 'sempit', 'jalan', 'macet', 'jalan']"
kmarin inflasi naik bbm   mas blm solusi sampeksekarng apa kerja gaji   naik,positive,"['kemarin', 'inflasi', 'bbm', 'mas', 'belum', 'solusi', 'sampeksekarng', 'apa-apa', 'kerja', 'gaji']"
ingin cuma jalan raya seluruh indonesia mulus lobang utama jalan antar propinsi kebupaten harus bukan cuma sibuk bangun tol tol bayar rakyat kecil mungkin nikmat tol bagaimana ekomoni masyrakat kecil seluruh indonesia maju jalan rusak segala butuh pokok dagang kecil angkut lewat jalan   rusak,negative,"['jalan', 'raya', 'indonesia', 'mulus', 'lobang', 'utama', 'jalan', 'propinsi', 'kebupaten', 'bukan', 'sibuk', 'bangun', 'tol', 'tol', 'bayar', 'rakyat', 'kecil-kecil', 'nikmat', 'tol', 'ekomoni', 'masyrakat', 'kecil-kecil', 'indonesia', 'maju', 'jalan', 'rusak', 'butuh', 'pokok', 'dagang', 'kecil-kecil', 'angkut', 'jalan', 'rusak']"
tahun negara duit makan tikus terus rakyat mana mampu beli   usah kecepetan sah   dulu hukum mati buat jabat korupsi situ rakyat mau kok bangun negara sendiri sekarang ogah ngasih makan tikus,negative,"['tahun-tahun', 'negara', 'duit', 'makan', 'tikus', 'rakyat', 'beli', 'kecepetan', 'sah', 'hukum', 'mati', 'jabat', 'korupsi', 'situ', 'rakyat', 'bangun', 'negara', 'ogah', 'mengasih', 'makan', 'tikus']"
korupsi sih dulu jangan koar negara maju negara makin mundur penjara koruptor malah lebih mirip hotel vip gmna mau jera  ,negative,"['korupsi', 'jangan-jangan', 'koar', 'negara', 'maju', 'negara', 'mundur', 'penjara', 'koruptor', 'hotel', 'vip', 'jera']"
  laku terlalu mahal,negative,"['laku-laku', 'mahal']"
  beli senang   ps jual susah batere   pakai udh ngedrop ganti biaya sangat mahal sekali harga baru,negative,"['beli', 'senang', 'pas', 'jual', 'susah', 'batere', 'pakai', 'ngedrop', 'ganti', 'biaya', 'mahal', 'harga']"
jual jt kayak cina laku,negative,"['jual', 'juta', 'kayak', 'cina', 'laku-laku']"
kota besar   macet pake ev daerah   jarang macet bisa ev harga mahal ev ev   jt sangat layak model paksa sangat layak keluar kota,negative,"['kota', 'besar-besar', 'macet', 'pakai', 'ev', 'daerah', 'jarang', 'macet', 'ev', 'harga', 'mahal', 'ev', 'ev', 'juta', 'layak', 'model', 'paksa', 'layak', 'kota']"
susah   rumah pakai token,positive,"['susah', 'rumah', 'pakai', 'token']"
mungkin     suka masyarakat lama   umum   semua tempat tenlat charger habis batrai ribet masa iya bawa genset beda biasa   tinggal cari bbm ecer jarak jangkau relatif pendek   semua bengkel mampu baik   suara   asik   mau nambahin mungkin,negative,"['suka', 'masyarakat', 'tenlat', 'charger', 'habis', 'batrai', 'ribet', 'iya', 'bawa-bawa', 'genset', 'beda', 'tinggal', 'cari', 'bbm', 'ecer', 'jarak', 'jangkau', 'relatif', 'pendek', 'bengkel', 'suara', 'asik', 'nambahin']"
  mau laku turun harga,positive,"['laku-laku', 'turun', 'harga']"
masyarakat antusias jangan terjemah antusias sama minat apa putus mau ingim beli napsu mau cuan gede malah diludahin hehe,positive,"['masyarakat', 'antusias', 'jangan-jangan', 'terjemah', 'antusias', 'minat', 'apa-apa', 'putus', 'ingim', 'beli', 'napsu', 'cuan', 'gede', 'diludahin']"
ev cuma euforia saat sebentar kg   lupa   yakin ev indonesia blm   jalan sesuai japan perintah,negative,"['ev', 'euforia', 'sebentar', 'kg', 'lupa', 'ev', 'indonesia', 'belum', 'jalan', 'sesuai', 'japan', 'perintah']"
mahal makanya sepi minat,positive,"['mahal', 'sepi', 'minat']"
perintah baik mikirin energi bersih dulu bangkit dominasi pake batubara   sok,positive,"['perintah', 'memikirkan', 'energi', 'bersih', 'bangkit', 'dominasi', 'pakai', 'batubara', 'sok']"
mau murah   dipake mudik buat apa sampe taun kuda   bakal ngalahin lcgc bensin     kasi solusi dulu,negative,"['murah', 'dipakai', 'mudik', 'apa-apa', 'kuda', 'mengalahkan', 'lcgc', 'bensin', 'kasih', 'solusi']"
indonesia lucu bukan buat ev sok mau jd early adopter jalan   banyak rusak transportasi badut motor parkir jalan raya   usa sok nambah jenis kendara   manage,positive,"['indonesia', 'lucu', 'bukan', 'ev', 'sok', 'early', 'adopter', 'jalan', 'rusak', 'transportasi', 'badut', 'motor', 'parkir', 'jalan', 'raya', 'sok', 'bertambah', 'jenis', 'kendara', 'manage']"
pakai   semua jabat negara masuk presiden laku,negative,"['pakai', 'jabat', 'negara', 'masuk', 'presiden', 'laku-laku']"
kampanye hybrid   perlu charging station pakai bbm lebih irit,positive,"['kampanye', 'hybrid', 'charging', 'station', 'pakai', 'bbm', 'irit']"
harga mahal bakar sendiri pas mati parkir bensin aman mana padam jauh lebih sulit infrastruktur kurang pada   ogah beli,negative,"['harga', 'mahal', 'bakar', 'pas', 'mati', 'parkir', 'bensin', 'aman', 'padam', 'sulit', 'infrastruktur', 'ogah', 'beli']"
semua gengsi kaya kaya an,positive,"['gengsi', 'kayak', 'kayak', 'an']"
mau banget ganti ev   mau wuling merek   lebih established skema gampang wuling ev harga jt jadi standar perintah subsidi toyota bzx honda prologue hyundai ioniq harga sumpah bakal banyak   ganti ev,positive,"['banget', 'ganti', 'ev', 'wuling', 'merek', 'established', 'skema', 'gampang', 'wuling', 'ev', 'harga', 'juta', 'standar', 'perintah', 'subsidi', 'toyota', 'bzx', 'honda', 'prologue', 'hyundai', 'ioniq', 'harga', 'sumpah', 'ganti', 'ev']"
moeldoko sabda usaha isu khusus dealer isu apabila p mau beli kendara skema   jalan restitusi susah mau ngmng,negative,"['moeldoko', 'sabda', 'usaha', 'isu', 'khusus', 'dealer', 'isu', 'beli', 'kendara', 'skema', 'jalan', 'restitusi', 'susah', 'mengomong']"
rakyat mau   muraah dicharge rumah kantor,positive,"['rakyat', 'muraah', 'dicharge', 'rumah', 'kantor']"
perintah latah gas ikut bbg ikut esok baru hidrogen ikut hidrogen padahal infrastruktur isi ulang charge bbg stsiun minim dasar mental followers,negative,"['perintah', 'latah', 'gas', 'bbg', 'esok', 'hidrogen', 'hidrogen', 'infrastruktur', 'isi', 'ulang', 'charge', 'bbg', 'stsiun', 'minim', 'dasar', 'mental', 'followers']"
harga ev mahal solusi perintah suruh guna non ev bayar mau pakai jalan ev wuling harga avanza mana punya size lebih besar fitur lebih banyak masuk akal pilih wuling hyundai ioniq harga pajero harga hybrid murah guna jalan bayar lalu pajak guna non ev bayar,positive,"['harga', 'ev', 'mahal', 'solusi', 'perintah', 'suruh', 'non', 'ev', 'bayar', 'pakai', 'jalan', 'ev', 'wuling', 'harga', 'avanza', 'size', 'besar-besar', 'fitur', 'masuk', 'akal', 'pilih', 'wuling', 'hyundai', 'ioniq', 'harga', 'pajero', 'harga', 'hybrid', 'murah', 'jalan', 'bayar', 'pajak', 'non', 'ev', 'bayar']"
subsidi tepat kena orang duit kena orang miskin butuh duit   usah niru negara maju negara barat banyak mampu beli,negative,"['subsidi', 'kena', 'orang-orang', 'duit', 'kena', 'orang-orang', 'miskin', 'butuh', 'duit', 'meniru', 'negara', 'maju', 'negara', 'barat', 'beli']"
design kurang garang ganteng hampir kaya hai tayo isi dikit,negative,"['design', 'garang', 'ganteng', 'kayak', 'hai', 'tayo', 'isi', 'dikit']"
bikin kelas avanza expander harga sama jtan banyak   alih besar airev harga an banyak     tarik,positive,"['kelas', 'avanza', 'expander', 'harga', 'jtan', 'alih', 'besar-besar', 'airev', 'harga', 'an', 'tarik']"
  mau banyak beli minimal stasiun charging udh sama kayak pom bensin waktu ngecas udh mnt sampe jam walaupun   subsidi ama pajak setandar tetap beli fasilitas efisiensi tara bensin,negative,"['beli', 'minimal', 'stasiun', 'charging', 'kayak', 'pom', 'bensin', 'ngecas', 'jam', 'subsidi', 'pajak', 'setandar', 'beli', 'fasilitas', 'efisiensi', 'tara', 'bensin']"
inti cuma bos ku harga muahal harga daihatsu sigra muat tumpang jamin laku sisa gampang nyusul,negative,"['inti', 'bos', 'ku', 'harga', 'muahal', 'harga', 'daihatsu', 'sigra', 'muat', 'tumpang', 'jamin', 'laku-laku', 'sisa', 'gampang', 'menyusul']"
harga mahal rusak buang,positive,"['harga', 'mahal', 'rusak', 'buang']"
    punya duit faktor bodoh,negative,"['duit', 'faktor', 'bodoh']"
dar curhatan guna kendara e bike brand nama indonesia tetap error rusa pakai normal spare part mahal   selalu ready e bike error tinggal angkut gotong motor gimana,negative,"['dar', 'curhatan', 'kendara', 'bike', 'brand', 'nama-nama', 'indonesia', 'error', 'rusa', 'pakai', 'normal', 'spare', 'part', 'mahal', 'ready', 'bike', 'error', 'tinggal', 'angkut', 'gotong', 'motor']"
bentar mau tanya indonesia berapa sih toyota suzuki honda daihatsu rakyat mana maksud bikin   kelas khusus lcgc c hybrid minimal konsumsi bbm km liter ringan pajak laku,negative,"['bentar', 'indonesia', 'toyota', 'suzuki', 'honda', 'daihatsu', 'rakyat', 'maksud', 'kelas', 'khusus', 'lcgc', 'hybrid', 'minimal', 'konsumsi', 'bbm', 'liter', 'ringan', 'pajak', 'laku-laku']"
susah pas jalan jauh kalimantan kalbar tambh cager habis gimana mau cager,positive,"['susah', 'pas', 'jalan', 'kalimantan', 'kalbar', 'cager', 'habis', 'cager']"
rakyat butuh makan bukan listik,negative,"['rakyat', 'butuh', 'makan', 'bukan', 'listik']"
  masyarakat percaya jangan paksa paksa lebih baik riset jadi ful bbm kelapa sawit nanti masyarakat tawar pilih ice bbm baru bev value for moneynya lebih besar pilih masyarakat,negative,"['masyarakat', 'percaya', 'jangan-jangan', 'paksa', 'paksa', 'riset', 'ful', 'bbm', 'kelapa', 'sawit', 'masyarakat', 'tawar', 'pilih', 'ice', 'bbm', 'bev', 'value', 'for', 'moneynya', 'besar-besar', 'pilih', 'masyarakat']"
si muldoko ngomong apa sih beranta,negative,"['muldoko', 'mengomong', 'apa-apa', 'beranta']"
kendara ev sasar orang orang middle atas   perintah mau target middle bawah harga turun juta buah ev terlalu mahal jt ev konvensional,positive,"['kendara', 'ev', 'sasar', 'orang-orang', 'orang-orang', 'middle', 'perintah', 'target', 'middle', 'harga', 'turun', 'juta', 'buah', 'ev', 'mahal', 'juta', 'ev', 'konvensional']"
pesawat pakai pertamna,negative,"['pesawat', 'pakai', 'pertamna']"
hidup rakyat susah perintah suruh beli motor untung bentar ganti presiden menteri ,negative,"['hidup', 'rakyat', 'susah', 'perintah', 'suruh', 'beli', 'motor', 'untung', 'bentar', 'ganti', 'presiden', 'menteri']"
indonesia sbg tempat buang produk cino bodoh beli   pabrik buat indonesia bukan hny keder import barang   laku,negative,"['indonesia', 'buang', 'produk', 'cina', 'bodoh', 'beli', 'pabrik', 'indonesia', 'bukan', 'keder', 'import', 'barang', 'laku-laku']"
harga misal jt kn lumayan mahal terus   baterai rusak n beli baru an juta yak,positive,"['harga', 'juta', 'lumayan', 'mahal', 'baterai', 'rusak', 'beli', 'an', 'juta']"
bijak ngawur bahan bakar monopoli perintah harga naik mau kuasa,positive,"['bijak', 'ngawur', 'bahan', 'bakar', 'monopoli', 'perintah', 'harga', 'kuasa']"
padahal bagus mahal banget atur jt bagus hampir ratus juta mungil banget harga hrv mending beli hrv kecil kaya upil,negative,"['bagus', 'mahal', 'banget', 'atur', 'juta', 'bagus', 'ratus', 'juta', 'mungil', 'banget', 'harga', 'hrv', 'mending', 'beli', 'hrv', 'kecil-kecil', 'kayak', 'upil']"
uwong e dewe sek demen krunggu suara motor seng br br br stutu tuutu nging nging dot doot guook,positive,"['uwong', 'dewe', 'sek', 'demen', 'krunggu', 'suara', 'motor', 'seng', 'stutu', 'tuutu', 'nging', 'nging', 'dot', 'doot', 'guook']"
ev sangat bahaya tiba bakar tanda api sangat sulit padam pikir x alih ev,negative,"['ev', 'bahaya', 'bakar', 'tanda', 'api', 'sulit', 'padam', 'pikir-pikir', 'alih', 'ev']"
harus perintah tau diri   semua rakyat mampu beli trs cas susah   rumah hrsnya ekonomi rakyat dulu   pikir khusus rakyat kecil hasil bawah umr,negative,"['perintah', 'rakyat', 'beli', 'cas', 'susah', 'rumah', 'ekonomi', 'rakyat', 'pikir-pikir', 'khusus', 'rakyat', 'kecil-kecil', 'hasil', 'umr']"
